CL_act,CL_pred,Error
0.7273175369085566,0.726339992826104,0.13440403026822056
0.7262900210130167,0.7257149419834117,0.0791803567399774
0.7252205738348513,0.725098397435507,0.016846791686873943
0.7241147957450556,0.724454623658171,0.046930115930835445
0.7229922540971925,0.7237366833586156,0.10296503969502797
0.7218290707156655,0.7228867820120638,0.14653210009256512
0.7205673116076876,0.7218374568154953,0.17627016759527803
0.7191451132890686,0.7205137009785798,0.1903075838549268
0.7174947803465243,0.7188359916725212,0.1869297676770838
0.7155149365242358,0.7167240509197637,0.16898520684996055
0.7131130058334771,0.7141010421626065,0.1385525605404653
0.710215011685247,0.7108978181920436,0.0961408158884616
0.7067094884538025,0.7070568071956211,0.049145900471562164
0.7025292784055683,0.7025351590351304,0.0008370654067869216
0.6976147141733002,0.6973068661551141,0.0441286589763213
0.6919231645089857,0.6913637042596625,0.08085583458102585
0.6854588464348572,0.6847149822871327,0.10852061383312106
0.6782551844791318,0.6773862241357592,0.12811702191998772
0.6703612370145464,0.6694170060027251,0.14085405892894648
0.6618483625118665,0.6608582316383934,0.14960086472305092
0.6527800981291556,0.651769141383042,0.154869419121537
0.6432477786178761,0.6422143258053665,0.16066169940455816
0.633317663502305,0.63226096259139,0.166851640466078
0.6230605158386513,0.6219764293575236,0.17399377003828856
0.6125471153323125,0.6114263774891822,0.18296353293940024
0.6018280286698574,0.6006732921289811,0.1918715124366079
0.5909759372214773,0.589775516499998,0.2031251436603627
0.5799928144000976,0.578786686778955,0.20795561448295266
0.5689312410832903,0.5677555059717543,0.2066568025509235
0.5578370229181591,0.5567257792747875,0.19920578909560727
0.546740791109839,0.5457366361129752,0.1836619862998407
0.5357008430720545,0.5348228723239878,0.1638919855029093
0.5247609142767792,0.5240153571470391,0.14207558327160008
0.5139262249068137,0.5133414617471872,0.11378348317067358
0.5032536429985623,0.5028254775841298,0.08507944659504489
0.49277784343604336,0.49248900320050176,0.058614696133164654
0.4824868929033402,0.48235128657406395,0.0281057022005766
0.4724615780228759,0.47242951696504776,0.006785960873755214
0.4627373048604,0.46273906529566605,0.00038043945183840875
0.45328795481852835,0.453293675723519,0.0012620906710206247
0.44414928842690715,0.44410561345496025,0.009833399058589938
0.43531461434927826,0.4351857752299804,0.029596782430664263
0.4267790412667887,0.42654376952040496,0.05512729624335994
0.41854179180563694,0.41818797351279835,0.08453595310331617
0.4105948925094769,0.4101255735606802,0.11430218869219663
0.4029475098569948,0.4023625951222363,0.14515903944065897
0.395604292325065,0.39490392735851665,0.17703674609598669
0.3885647724978847,0.3877533466394065,0.20882640833905539
0.38183600322247574,0.38091354225756757,0.2415856433450823
0.3754228338109291,0.3743861467352636,0.2761385249645224
0.3693273866068484,0.36817177226276776,0.31289700845033297
0.3635286604058927,0.3622700540556839,0.3462192908816386
0.3580372698558135,0.35667970077776534,0.37916976592824914
0.35284335205517836,0.35139855165311906,0.40947360737955973
0.3479275431504566,0.3464236394876784,0.43224622263603063
0.34330494455161975,0.3417512585294793,0.45256733024037193
0.33895169916215956,0.3373770359115442,0.46456862570911484
0.3348768296235819,0.33329600532804776,0.47206141353854136
0.33106173657443483,0.32950268157998824,0.47092575861482927
0.3274918149239176,0.3259911346764264,0.45823442880239984
0.32418232414011205,0.32275506227674533,0.4402651708887928
0.3211015845528695,0.3197878593947407,0.4091306992328235
0.31824296881887054,0.317082684444021,0.3645907336636031
0.3156309004184496,0.31463252087535853,0.3163123578101694
0.31326835233569794,0.3124302338308932,0.2675401133104648
0.3111407385378361,0.3104686214102623,0.21601707662335726
0.30927698767593403,0.3087404603039534,0.1734779480401577
0.30764348950939757,0.30723854569549275,0.131627623438608
0.30622812733698657,0.30595572546383504,0.08895390358827687
0.30505806243427946,0.3048849288290504,0.05675431222748957
0.30409357649750013,0.3040191896777347,0.02446181883293269
0.3033478280936134,0.30335166487978626,0.0012648141234424199
0.3027848811165966,0.30287564796626787,0.02997733880784146
0.30242144324978787,0.302584578580318,0.05394304344860776
0.30223953362125183,0.30247204814102324,0.07693054478531013
0.3022417301473217,0.30253180217558234,0.09597352030748908
0.30239790811968437,0.30275773977966214,0.11899277419450799
0.3027484620451394,0.3031439106612357,0.13061952930328832
0.3032846663239997,0.30368451021105936,0.13183781821416077
0.30399523282947694,0.30437387302466534,0.12455464898714418
0.3048952951272774,0.3052064652777159,0.10205803612304673
0.3059714839402146,0.3061768763298768,0.06712795160424004
0.3072079713336355,0.3072798099030951,0.023384344210788194
0.308596232179543,0.3085100751491781,0.027919015652395185
0.31013087149442503,0.30986257788955773,0.08650980264379157
0.31178544039639494,0.3113323122778259,0.14533331575489042
0.31357157796634944,0.3129143531034845,0.2095932504876087
0.3154377765754254,0.31460384892387755,0.2643715222068288
0.317384216450623,0.3163960161808192,0.311357723095069
0.31942163992141226,0.3182861344293389,0.35548796642354386
0.32152021645801876,0.3202695427784825,0.3889875707705436
0.32368051067582815,0.3223416376185041,0.4136403067730445
0.32592316032708807,0.32449787168518907,0.4373081803909302
0.3282235122923803,0.32673375449069175,0.45388515627163806
0.3305841105718682,0.32904485413122603,0.46561718830934173
0.33300801364360294,0.33142680046536166,0.4748273655460891
0.3354698310763355,0.33387528964254803,0.47531589611842634
0.33796753904868526,0.33638608994999497,0.46792928786645344
0.34050468018938285,0.33895504893701844,0.4550983708953794
0.34306241323035214,0.34157810176957204,0.43266513716949906
0.34563149305140467,0.34425128076377565,0.3993305920834444
0.3481975687814586,0.34697072604580503,0.35234098272051834
0.3507692002973809,0.34973269728640444,0.2954943051150786
0.35334389762176255,0.352533586461406,0.2293264906541468
0.3559203066522545,0.35536993159484265,0.15463435132111722
0.3585021913347173,0.3582384314482967,0.07357274036138804
0.3611063367049133,0.36113596112891494,0.008203795112525475
0.36374330795015564,0.36405958859866283,0.08695160614488473
0.3664170334910877,0.3670065920787916,0.1608982481209545
0.3691409760837544,0.3699744783556719,0.22579510970582717
0.37192830400141697,0.37296100200692195,0.2776605045635488
0.37480310415251317,0.37596418557966554,0.3097843679223946
0.3777580836659661,0.3789823407653864,0.3240849507545854
0.3807942605192344,0.38201409062778025,0.32033836510102986
0.3838997359004145,0.38505839295063116,0.3018124113836934
0.38707579896485167,0.3881145647814841,0.26836237744916475
0.3903073655680516,0.3911823082530339,0.2241676079335308
0.3935947509748152,0.39426173776682616,0.16946028633740992
0.39693627004163323,0.3973534086221786,0.10508956022124682
0.4002978902650379,0.4004583471659424,0.040084373364609634
0.40368319633446237,0.4035780825245895,0.026038688463463158
0.40708281505287913,0.4067146799575375,0.09043248246521908
0.4104711781061754,0.40987077583780707,0.14627148028722814
0.4138411408672252,0.413049614220953,0.19126340233199263
0.4172027897970155,0.4162550849033844,0.22715689271689687
0.4205503194209006,0.41949176279388817,0.25170748377270685
0.4238381824195345,0.4227649483245052,0.2532178882286295
0.4271542927383465,0.42608070850549573,0.2513340615093337
0.43050898834152773,0.42944591808050947,0.24693334861917354
0.433918060840642,0.4328683000586376,0.24192604013086816
0.43737192768376654,0.43635646468621436,0.23217379380744935
0.44088099142772086,0.439919945669899,0.21798303317856035
0.4444719068866789,0.4435692321711856,0.203089261999964
0.4481655324998026,0.44731579475986205,0.1896035456365544
0.4519851359540379,0.45117210314064315,0.17988043161609824
0.45594487292040614,0.4551516330567803,0.17397714301402262
0.4601198708501625,0.45926885933394646,0.1849543065035672
0.4644306098889429,0.4635392315696531,0.19192927862850515
0.4688904795040058,0.4679791285166278,0.1943632953140829
0.4735193243146084,0.4726057867800512,0.19292507985381344
0.4783228198320087,0.4774371990851416,0.18515126398906445
0.4833465979633371,0.4824919771210635,0.17681325282410226
0.4886000937268599,0.48778917388963194,0.16596800689139857
0.4940688953860619,0.4933480606546469,0.1458976143097882
0.49974188859319885,0.49918785408281274,0.11086413267171603
0.5056288891935399,0.5053273900799067,0.05962853786184512
0.5117821025507876,0.5117847422474086,0.0005157852546616039
0.5182412622031147,0.5185767848977427,0.06474256665739925
0.5250709421989114,0.5257187032315047,0.12336638357487922
0.5323243914090205,0.5332234566195264,0.1688942353601556
0.5400460753198637,0.5411012049090529,0.19537769783147543
0.5482251610557701,0.549358712168913,0.2067674367516898
0.5569003339498713,0.5579987470855114,0.19723693247759097
0.5660643021036588,0.567019503988625,0.16874441320825592
0.5757009162982671,0.5764140727785043,0.12387621072808817
0.5857808254123524,0.5861699893020615,0.06643506800263789
0.5962457986847589,0.5962688993887271,0.0038743592020466775
0.6070507137205401,0.6066863692194261,0.06001879132650663
0.618111786682736,0.6173918714786892,0.11647006569967132
0.6293575686984345,0.6283489705469885,0.16025836529334464
0.6407088759342973,0.6395157208476858,0.18622421686784874
0.6521169511068163,0.6508452807677221,0.19500648417985325
0.6635469150634957,0.6622867311237643,0.1899163286157069
0.6749530657742339,0.6737860731069689,0.17289982466059242
0.6863040712511261,0.6852873674137174,0.14814189220169766
0.6975867911545923,0.6967339653201825,0.12225372458648312
0.7087419146271594,0.7080697750878437,0.09483558477972186
0.7197219595495845,0.7192405042203843,0.06689462823970112
0.7305141329939381,0.7301948201143916,0.04371070525874431
0.7410699261446888,0.7408853783261766,0.024902888648074772
0.7513195168822813,0.7512696782040934,0.006633486428607222
0.7612590781503152,0.761310718756419,0.006783578361944403
0.7708652575870987,0.7709774418508681,0.014553031501330879
0.7800647510706422,0.7802449636842395,0.023102263414658708
0.7888580105940715,0.7890946076404951,0.02999234884430872
0.7972500263001686,0.7975137612536392,0.03308058259897036
0.8052207393226394,0.8054955865188008,0.03413314917753453
0.8127876247245027,0.8130386161819143,0.030880324672347376
0.819926002533108,0.820146269164687,0.02686420858693789
0.8266435548713408,0.8268263164668864,0.02210887564158039
0.8329846261649725,0.8330903253744424,0.012689214920632498
0.838928312085925,0.8389531052485399,0.0029553374534825676
0.8444808679492397,0.8444321731735868,0.005766237874778415
0.8496596856615786,0.8495472527836809,0.013232695371452684
0.8544884221890572,0.8543198150173947,0.019731943380871773
0.8589696753080021,0.8587726655866678,0.022935585154813965
0.8631611134001442,0.8629295806895668,0.02682381156692297
0.8670672392924353,0.8668149899603558,0.0290922457507926
0.8707153121417099,0.8704537037815794,0.030045223333339487
0.8741294827401508,0.8738706807906902,0.029606820793794175
0.8773168833869951,0.8770908305891143,0.02576637953302432
0.8803507172011195,0.8801388461936794,0.0240666592643464
0.8832587821606384,0.8830390605581364,0.02487624317354169
0.8860509386948641,0.8858153214530575,0.026591839308200516
0.8887471640154955,0.8884908790655073,0.02883665460379757
0.8913744324522096,0.8910882808315083,0.032102291728754256
0.8939368417927472,0.8936292682378454,0.03440663148920322
0.8964653256275789,0.8961346706466979,0.03688430231804445
0.8989664336992541,0.8986242916557216,0.03805949039995175
0.9014645562565298,0.9011167841809185,0.03857856342744034
0.9039734804133798,0.9036295114326222,0.038050782264134546
0.9065032805129943,0.9061783923484649,0.03583971194738678
0.9090775304968784,0.9087777319480749,0.032978325692387726
0.9116656873550268,0.9114400395514627,0.02475115677752627
0.9143600954726324,0.9141758408682308,0.020151207966528056
0.9171553245309495,0.9169934935363978,0.01764488415683092
0.9200600488696573,0.9198990195553554,0.0175020439698241
0.9230459268084408,0.9228959718411062,0.01624566697922595
0.9261478294608096,0.9259853552780075,0.01754300745883306
0.9293244795236468,0.9291656244296039,0.01709360912609596
0.9325903740421804,0.932432779677421,0.01689856223545415
0.935946077150041,0.9357805801670618,0.017682320276732624
0.9393572887840612,0.9392008849218322,0.01665009300470671
0.9428310493734458,0.9426841225882322,0.015583575160278406
0.9463336045029204,0.946219875853701,0.012017817889819383
0.9499001755494548,0.9497975497313206,0.010803852949588895
0.9534699516464388,0.9534070755614312,0.006594448508730925
0.9570626785369306,0.9570395873817016,0.00241271086490663
0.9606804451522138,0.960687997358789,0.0007861309776026023
0.9643374159727564,0.9643473953402745,0.0010348418875828697
0.9680010069166765,0.9680152067370055,0.0014669220618116303
0.9716938830510948,0.9716910640220591,0.00029011493073408595
0.9754170762979856,0.9753763792751882,0.004172268846457666
0.9791578371344218,0.9790736450908353,0.008598413901578525
0.9829210162871064,0.98278553300656,0.013783740331255845
0.986677766421072,0.986513894792943,0.01660842411837488
0.9904396678224257,0.990258794518039,0.018261920464506406
0.9942214180750208,0.9940177019909756,0.020490011615286272
0.9980093717309156,0.9977849584953252,0.022486084995494558
1.0018044503465768,1.0015515862122881,0.025240867536696566
1.0056513047752522,1.0053054609025638,0.034390038679035444
1.0094100265137382,1.0090318138915522,0.037468680937549785
1.0130787318866643,1.0127139850158047,0.0360038029996309
1.0166574813763345,1.0163343209735238,0.031786556311293096
1.0201469797898073,1.0198751067557923,0.026650378759245873
1.023532248427309,1.0233194297505088,0.020792571716937436
1.0268272672520395,1.0266519011699655,0.017078440324567262
1.0300004070614073,1.0298591904839671,0.013710341905887389
1.0330373496597565,1.0329303588495566,0.010356915965822909
1.03594818603263,1.0358570023281328,0.008801956094584147
1.0387057185226305,1.0386332326000518,0.006978484982424969
1.0413144650069277,1.0412555317121543,0.005659509855455965
1.043770463076478,1.0437225193812856,0.0045933178690485705
1.0460625225982958,1.0460346684807615,0.0026627583851362526
1.0482248318690115,1.0481939985817783,0.0029414765130313723
1.0502512590827129,1.0502037705146163,0.004521638768424865
1.0521318233534058,1.0520681980799145,0.006047272031803268
1.053890109211325,1.0537921870193934,0.009291499282121599
1.0555370128823964,1.0553811064926477,0.014770338495566065
1.057057872568442,1.05684059466676,0.020554967454533033
1.0584395607282444,1.0581763975042073,0.024863320854712916
1.0597082623595793,1.0593942382452068,0.029633072188491618
1.060848745282326,1.060499714213953,0.03290111525562032
1.0618787984227789,1.0614982172372698,0.03584036013096605
1.0627657720992567,1.0623948739821385,0.03489932841792467
1.0635353103091487,1.0631945027637633,0.03204477952747911
1.0641793768944028,1.0639015837506396,0.02610397737399108
1.0647048902392404,1.0645202399288114,0.017342862996293097
1.0651400130190398,1.0650542266387122,0.008054000345408242
1.0654973630919162,1.0655069279364273,0.000897688238601911
1.0657840995476222,1.065881358441199,0.009125571831864885
1.065977118739497,1.0661801697048663,0.019048341826447112
1.0661082043167078,1.0664056604744134,0.027901122653515853
1.066187483256795,1.0665597905161768,0.03491949260598128
1.066218193898532,1.0666441979309813,0.03995467671505914
1.0661936959751117,1.0666602201145299,0.04375603993714267
1.0661188946476694,1.0666089187064105,0.04596335935899944
1.066004567876195,1.0664911090212543,0.04564156287141938
1.065846550821934,1.0663073945608477,0.04323734392707559
1.0656574125854428,1.0660582072558764,0.03761008610274177
1.0654483267547472,1.0657438540647224,0.02773736675483099
1.065204730739002,1.065364570442012,0.015005538221665875
1.0649115187373392,1.064920580951591,0.0008509828368108092
1.0645682507040397,1.0644121668989333,0.014661700177816766
1.064159641309688,1.0638397402498798,0.030061378705789902
1.0636931028979717,1.0632039222316652,0.04598889143624213
1.0631746944377956,1.0625056238201405,0.06293139040606029
1.062560656470365,1.0617461237483496,0.07665752698965825
1.0618560260388836,1.0609271376856915,0.08747780588082703
1.0610736969159915,1.0600508698273088,0.096395480507676
1.0601722819511403,1.0591200353554326,0.09925241525567245
1.0592058349754436,1.0581378392419907,0.10082985744481981
1.0581628748762415,1.0571078939510052,0.09969929490860714
1.0570192441732789,1.0560340562531778,0.093204350396817
1.0558114295945429,1.0549201622858364,0.08441538741901539
1.0545325366519127,1.0537696410991377,0.07234442999711822
1.053158290216749,1.0525849912973726,0.05443615880935689
1.051726699095564,1.051367114078134,0.03418996757801046
1.0502287786058997,1.0501145097689988,0.010880375707528577
1.0486524651525444,1.0488223639525311,0.01620163072443934
1.0470329982208562,1.0474815724084214,0.042842411684016084
1.0453601138946411,1.0460777788251228,0.06865241182848252
1.0436245015456462,1.0445905213745104,0.09256392768025451
1.0418298111981492,1.0429925984385418,0.11161009484411684
1.03993853903588,1.0412497645168663,0.1260868245350362
1.0379337637611452,1.039320850566896,0.13363924117127385
1.0358192275976863,1.0371583678528848,0.12928320111457414
1.033522312773489,1.034709604311809,0.11487817182522606
1.0309713066272308,1.031918165347391,0.09184142313890416
1.028132079509905,1.028725857486162,0.05775308329452013
1.0248773064818797,1.025074774070152,0.019267436894488187
1.0210964081894176,1.0209094245623935,0.01831204434022326
1.016737918465008,1.0161787552194452,0.05499580918620629
1.0116995352407407,1.010837935267702,0.08516362250119877
1.0059135108971828,1.0048498215743618,0.10574361625507629
0.999330989773722,0.9981860569135184,0.11456993447815722
0.991945947384466,0.9908277942993947,0.11272318698610058
0.9837678019497376,0.9827660675088804,0.10182630889848342
0.9748304465022648,0.9740018443499526,0.08499961765507387
0.9651509751372293,0.9645458058081697,0.06270203777947515
0.9547828311331044,0.9544178939028182,0.038222014303827954
0.9437865945425072,0.9436466672549597,0.014826157561112009
0.9322010832571744,0.932268498799669,0.007231866997945322
0.9200982744378033,0.9203266465324588,0.02482040245048458
0.9075321684031354,0.9078702263645599,0.03725024557744705
0.8945731402262536,0.8949531159219086,0.042475643250250425
0.881246837356822,0.8816328187915272,0.043799468927792067
0.867604960343579,0.8679693194462819,0.04199596813721969
0.8536995442746209,0.8540239590946036,0.038001053433657346
0.839587029240064,0.8398583614774304,0.032317345065705515
0.8253167283805478,0.8255334349500784,0.026257382417992487
0.8109359263490337,0.8111084731160343,0.02127748461921759
0.7965435974886539,0.7966403711262124,0.012149195331387296
0.7822050850931629,0.7821829689628632,0.002827408146680907
0.7679715263056733,0.7677865270806946,0.02408933386744949
0.7538603670831747,0.7534973341346204,0.04815652399382305
0.7399604715737295,0.7393574415526599,0.08149489658373646
0.72622108854402,0.7254045156650908,0.11244136142704783
0.7126667399440978,0.7116717951054669,0.139608709494284
0.6993022675057057,0.6981881392713365,0.15931998023445454
0.6861857353751025,0.6849781527000033,0.17598481181470724
0.6733400556058102,0.67206237014219,0.18975337245765608
0.6607319685522841,0.6594574877352268,0.19288923159715815
0.6483750791062877,0.6471766268070009,0.18483935269977605
0.6363151573529955,0.6352296183098716,0.17059770313183273
0.624548900102621,0.6236232975367861,0.14820337777918768
0.6130522442690931,0.6123618004835454,0.11262397161124486
0.601925550188436,0.6014468548935195,0.07952732605662793
0.5911740334557514,0.5908780605845241,0.050065269189372034
0.5807964377400151,0.5806531550670047,0.024670033027059623
0.5708013413037918,0.5707682616941382,0.005795292908394057
0.5611858006279198,0.5612181186303002,0.005758877424250438
0.5519352099044609,0.5519962877888014,0.01106613298888518
0.5430496903940865,0.5430953435855571,0.008406816591226003
0.5345077939034213,0.5345070418999998,0.00014069082436419332
0.5262795543856482,0.5262224700483062,0.010846770858999082
0.51836436966773,0.5182321788777877,0.025501519332249662
0.5107373113076125,0.5105262983053813,0.041315368499492806
0.5033747682033018,0.5030946377665919,0.05565047245212679
0.49626057730681905,0.4959267731306924,0.06726389146971945
0.4893969831693083,0.48901212168849645,0.07863993732031344
0.4827561029789,0.4823400068428158,0.08619179198701148
0.4763349723184702,0.47589971413918214,0.09137649019754766
0.4701225771934936,0.46968054027325723,0.09402588637099896
0.4641016480755112,0.4636718367074938,0.09261147203413173
0.4582941859615664,0.45786304952613427,0.09407416647181502
0.45266973444998276,0.45224375715568954,0.09410333006044844
0.44723224583283594,0.44680370757564575,0.09582007137972977
0.4419702132054825,0.441532856636515,0.09895611873830105
0.43688872859350736,0.436421409080907,0.10696533968839897
0.4319470830974336,0.431459863815416,0.11279605791612983
0.4271750650555608,0.4266390648892465,0.12547552752044677
0.4225557699457334,0.4219502594767889,0.1432971721158341
0.4180643537103132,0.41738516390749836,0.1624605869376431
0.4136884867021777,0.4129360384036932,0.18188765766310375
0.4094210882295011,0.4085957706380946,0.20158160269063605
0.40526397722039664,0.4043579674699028,0.22356039554956536
0.4011961002359229,0.40021705322751755,0.2440320351642539
0.3972355674778516,0.39616837165714835,0.2686556562593684
0.3933698427910733,0.3922082871541423,0.29528334675820955
0.3895921696604947,0.3883342791832918,0.32287365485274017
0.3858624152022996,0.384545021981205,0.3414152737327126
0.3822029841494293,0.3808404399031597,0.35649754260864824
0.37861769788213084,0.37722172740931437,0.3687018543045134
0.3750996956304066,0.373691322060539,0.3754664656553907
0.3716458137762411,0.37025281947302124,0.374817703195915
0.368296696271299,0.36691082144985143,0.3762930364237388
0.36502994375686426,0.3636707128804468,0.37236147326117086
0.361842246874308,0.36053836966587893,0.36034410566823183
0.35872356753547896,0.35751980867730715,0.3355672632389158
0.35570744815257826,0.3546208007946,0.3054890651353874
0.35281472082710946,0.35184647793786983,0.27443381244687476
0.35002940449752096,0.3492009726288426,0.23667493588648983
0.3473576102165131,0.3466871316518639,0.19302256375823376
0.3447934403735587,0.3443063417766794,0.14127258231814135
0.34238187231174166,0.34205849426088986,0.09444952463995217
0.34009617421288435,0.3399420967158081,0.045304095946636085
0.33796226428982395,0.3379545186917964,0.002291852921464928
0.33595827318577726,0.33609233551068124,0.03990445707221788
0.33409961639720903,0.3343517185539819,0.07545718234920869
0.33237844072041317,0.3327288135989854,0.10541384026376305
0.3308012987220015,0.33122005371785657,0.12658807491774668
0.32936460523347366,0.3298223684783524,0.1389837394805182
0.32805970787002814,0.328533272740277,0.1443532560958304
0.32688354998918057,0.32735084084147525,0.14295330930851524
0.32582723705642164,0.3262735903259117,0.1369907787705174
0.32488906509655435,0.32530031024473177,0.12658017531467258
0.32406118234540576,0.3244298715251662,0.11377147274846658
0.32335402747523245,0.32366105219981395,0.09495002334709184
0.32276640393911815,0.32299240101368565,0.0700187726508628
0.3222934623274006,0.3224221520044867,0.039929347668677076
0.32191502673610806,0.32194819253052015,0.01030265494231843
0.3216344911473844,0.3215680794454368,0.020648190345098093
0.3214560438218633,0.32127909328637483,0.05504657289522112
0.3213762437029458,0.32107831830371714,0.09270299378570758
0.3213817799070021,0.3209627363249751,0.13038809547582433
0.3214710068137639,0.320929324058174,0.16850127822062722
0.3216398729774565,0.32097514578673925,0.20666815484156145
0.32189435854839243,0.32109743592294043,0.24757272200910435
0.32221532610081494,0.3212936681896884,0.2860378872351214
0.3225970266509134,0.32156161008132633,0.3209628372388856
0.323041717675675,0.3218993626373275,0.3536246174540293
0.3235450771325751,0.3223053864631882,0.3831585633673301
0.32411666548010365,0.32277851541633235,0.41286061665145946
0.32474596969912584,0.32331795952868736,0.43973145279108916
0.3254279613150743,0.3239232986500479,0.46236428453965017
0.3261604184209702,0.3245944680449584,0.4801166197888143
0.3269477737012666,0.32533173682239863,0.4942798235245195
0.32777495845651516,0.3261356796674588,0.5001232543131631
0.32864359462884357,0.3270071419083016,0.4979414622062273
0.3295442528282426,0.3279471975100585,0.4846254499897117
0.33049356672504165,0.3289570991529293,0.46490090180503485
0.3314695154375362,0.3300382191354382,0.43180329877658397
0.33246741212869557,0.33119197945858025,0.3836263716642421
0.33351151323119854,0.332419769113333,0.3273482547238877
0.3346241956181647,0.3337228463473957,0.26936165482711594
0.33575489623287463,0.3351022235837108,0.19438961471202804
0.33697635769747153,0.33655853279141024,0.12399235035842034
0.33829273851105457,0.33809186960182036,0.059377245316675556
0.3397090774925958,0.3397016155099204,0.0021965803005632232
0.3412313828923361,0.34138623937467394,0.045381664788633175
0.3428444991638504,0.3431430824952808,0.08709001665729066
0.3445526263982063,0.34496813627108047,0.1205940228108971
0.34634601541665816,0.34685582844073304,0.14719760048677563
0.34822520086888575,0.348798843820343,0.1647333248788104
0.3501753143361903,0.35078801900926354,0.17497083546128916
0.35225848983665886,0.35281236823198636,0.15723635094908067
0.35438555648889347,0.35485931937253046,0.13368572024515718
0.3565385284705137,0.35691526433748433,0.10566484037132048
0.35872621388581616,0.35896655328875177,0.0669980039462933
0.3609485356963711,0.3610010821384811,0.014557876515172746
0.36321964363879156,0.3630106267821407,0.057545581664280025
0.36552550614636214,0.36499405023441633,0.14539502798280987
0.3678479842756602,0.366961429209952,0.24101126106587556
0.37021760148017147,0.368938991536255,0.3453671405153242
0.3725807074418355,0.37097450770030516,0.43110115726566844
0.3749958927138362,0.37314244249974504,0.49425880392390265
0.3775949581477056,0.37554779276897277,0.5421590872863405
0.3805290825950679,0.378327225208959,0.5786305138868866
0.38392498690324256,0.38164606284061087,0.5935857629412465
0.38792832791624127,0.3856900556732581,0.5769808704113113
