CD_act,CD_pred,ErrorPercentage
0.037649069,0.03726920038913127,1.0089721232382376
0.0376800089320538,0.03730295552984951,1.000672273948267
0.0377138018974937,0.03733985299728056,0.9915438948041729
0.037747334325037,0.037376829796885475,0.981538258996412
0.0377826434933963,0.03741576349617317,0.9710278670343825
0.037819461180849,0.03745635867613869,0.9600943360192026
0.0378575191656725,0.037498319917777134,0.9488187705154071
0.0378983952261442,0.03754310949152572,0.9374690735542996
0.0379379965405415,0.03758679034292965,0.9257373336426514
0.0379805346871417,0.037633332544404895,0.914158122303506
0.0380216698442224,0.03767856385769807,0.9023958914220797
0.0380623952460889,0.037723390041255286,0.8906565197534336
0.0381036322769609,0.03776868001181843,0.8790559984093606
0.0381445883652327,0.037813614766592986,0.8676816629154713
0.0381847135629793,0.03785765843684887,0.856507999178788
0.0382224933222757,0.03789935669923197,0.8454095872793532
0.038262078495197,0.03794264960404232,0.8348445869054891
0.0382992505338182,0.0379835081842359,0.8244086899389877
0.0383357552902143,0.03802358254260008,0.81431223997276
0.0383697818164605,0.03806113613522247,0.8043978011509739
0.0384021087646316,0.038096898134647506,0.7947757032165701
0.0384320798349199,0.03813024308556012,0.78537708772535
0.03846142032608,0.03816280815378119,0.7763940326881981
0.0384897860316788,0.038194246824302724,0.7678380106681735
0.0385179971618516,0.03822534335406692,0.7597845925242679
0.0385444689267332,0.03825459205250334,0.752058290855875
0.0385690881364588,0.03828188842935738,0.7446370162688091
0.0385931638011634,0.03830848215793057,0.7376478505352501
0.038616366930982,0.03833406327159691,0.7310466566925874
0.0386369229360498,0.03835694535960387,0.7246373550744024
0.0386562630265017,0.03837849444934281,0.7185603454955206
0.0386748174124728,0.038399123454916056,0.7128513487637829
0.0386912717040982,0.03841758415012213,0.7073625185265902
0.038707296311513,0.0384354703192942,0.7022603439702022
0.0387216756573528,0.03845162937558731,0.6974033979188352
0.0387368998192019,0.038468441090666314,0.6930310112284982
0.0387512387172366,0.038484261868796915,0.6889504884934945
0.0387656221124774,0.0384999807173983,0.6852499214596738
0.0387793937659448,0.03851497651634077,0.6818498793455614
0.038794968038659,0.03853155185145401,0.6789957577552251
0.0388076846916407,0.038545273149452136,0.6761844832373788
0.0388186684859102,0.038557215089174264,0.6735248964833398
0.0388292569839185,0.03856865452321103,0.6711497487974126
0.0388380552535497,0.038578268872881974,0.6688964701546961
0.0388448509305233,0.03858586265418693,0.6667248557590905
0.0388515611748795,0.038593267275923736,0.6648224450830317
0.0388592945466581,0.0386015442294022,0.6632912930172317
0.0388651582058994,0.038607945028394854,0.6618091611563341
0.0388703309126435,0.03861359800592269,0.6604855186280307
0.0388741584269304,0.03861788618365921,0.6592354758055804
0.0388799055998549,0.038623925098450085,0.6583876618408551
0.0388867569892034,0.038630940400940735,0.6578501476317302
0.0388932824613918,0.03863757035358908,0.6574711405666546
0.0388997557757484,0.03864407689675768,0.657276309045919
0.0389075088916017,0.038651729547714675,0.6574035479877209
0.0389141349682798,0.038658237883703095,0.6575941744183571
0.0389192343651112,0.03866322265978198,0.6578025223402608
0.0389247838414242,0.03866856734671474,0.6582348555954959
0.0389300360162436,0.03867356052916075,0.6588113275205568
0.0389351244700603,0.038678331871699674,0.6595396877646761
0.0389391134252512,0.038681993500579034,0.6603127345612045
0.0389419312657882,0.03868447934257943,0.6611175019841719
0.0389445749756431,0.03868674080386282,0.6620541421790631
0.0389480077387878,0.038689697107545,0.6632191124516766
0.0389507669391941,0.038691957724277685,0.6644521668095595
0.0389531579608338,0.038693815545586735,0.6657802058252182
0.0389561531217519,0.038696194810619096,0.6673100147243544
0.0389584235957062,0.0386978364371922,0.6688852742561194
0.0389590394003655,0.038697858934479315,0.6703976019586696
0.0389599610904611,0.038698129477593754,0.6720530656059889
0.0389625070207245,0.03869990376377245,0.6739896301138145
0.038964209945887,0.038700832989086484,0.6759458414947744
0.0389660372206801,0.0387018386422169,0.6780227020955196
0.0389689457998352,0.03870383230936901,0.6803198932502659
0.0389769417690112,0.03871060623584384,0.6833156247756595
0.0389911355409141,0.038723248786574634,0.6870452748378395
0.039012584912464,0.03874274808167319,0.6916661159373839
0.0390430473199277,0.03877073400127757,0.6974694275749852
0.0390837081995721,0.03880829178936064,0.7046834164381337
0.039132396387664,0.038853310665853305,0.713183315036314
0.0391878325204701,0.03890452898798033,0.7229374891856728
0.0392506092342574,0.038962467558597974,0.734107524139872
0.0393167915341504,0.03902333250014773,0.7463961899021548
0.0393851548501388,0.0390858926422555,0.7598350419643984
0.0394515292792517,0.039146127973380684,0.7741177882086034
0.0395119165513291,0.03920018734121052,0.7889498595028112
0.0395645595899745,0.03924636171844449,0.8042497498459131
0.0396076878644033,0.03928294743603255,0.819892414529471
0.0396398293769277,0.03930853199116479,0.8357689499938666
0.0396623088658829,0.03932437772395289,0.8520208520202762
0.03967412982609,0.03932955044031565,0.8685241170626752
0.0396771374290777,0.03932582631807754,0.8854245385724309
0.0396718926212005,0.03931376769625831,0.9027170151968326
0.0396592241531586,0.039294197339654974,0.9204083571931173
0.0396405258197984,0.03926847809220018,0.9385539669415774
0.0396169866785783,0.03923777834174765,0.9571862188996096
0.039591859187397,0.039205233344773625,0.9765286363375613
0.0395613212041534,0.03916724219863871,0.9961219532610517
0.0395266075867466,0.03912501907952742,1.0159953806757545
0.0394882719930753,0.03907912955146395,1.0361112830743784
0.0394453462823576,0.0390286896737138,1.0562883785105925
0.039399756985167,0.03897557260515831,1.0766167419976218
0.0393526990908867,0.03892095753525388,1.097107861993638
0.0393017110297665,0.03886253528055697,1.1174468940471904
0.039249494832056,0.0388029132368242,1.1378021478815796
0.039196532128005,0.038742584621243734,1.1581318094131425
0.039138642747863,0.0386776038662576,1.177963386659791
0.0390807853004855,0.038612716872565865,1.1976945302422506
0.0390245636827149,0.03854948102849305,1.2173938908951154
0.0389677439927771,0.03848583130747273,1.2366963953409649
0.0389137240472042,0.03842501417359735,1.2558805037883858
0.0388616584625286,0.038366235880861334,1.2748364358792468
0.0388108838552822,0.038308875976584396,1.2934719048648438
0.0387611502419974,0.03825270763149655,1.3117325139385454
0.0387114900392063,0.03819682074550238,1.329500086880329
0.0386626516634411,0.03814193912700203,1.3468102006346663
0.038614933731234,0.038088358302320255,1.3636574714300786
0.0385681252591171,0.038035888576471055,1.3799910653428176
0.0385227692636226,0.03798505818395887,1.395826649906749
0.0384791903612828,0.03793618740729782,1.4111600293215725
0.038435676784482,0.037887645447465444,1.4258402163424888
0.0383930039155669,0.03784018464891831,1.4398958410869431
0.0383529590989682,0.03779550547026842,1.453482708495304
0.0383150809857701,0.03775316613344751,1.4665631335381533
0.0382779592270567,0.03771182125947686,1.479018158260808
0.0382436310739124,0.03767340814008242,1.4910271797359407
0.0382102389774214,0.03763615558982911,1.5024333868508988
0.038179214388668,0.03760142408123152,1.5133635321945444
0.0381492275587363,0.037567944979497905,1.523707336782708
0.0381193491387106,0.037534830895152096,1.533389884049519
0.0380916371796751,0.037504038924871495,1.5425912308046807
0.0380634567327142,0.03747305767316015,1.5510915461511945
0.0380356628471782,0.03744269075597801,1.558989765953775
0.0380086042749903,0.03741327456205868,1.5663024841018682
0.0379820303794818,0.03738457261830235,1.5730011145012406
0.0379551833837734,0.03735585895519747,1.5790318347721464
0.0379316579109856,0.03733055178932563,1.5847082747360777
0.0379087955842393,0.03730611547373554,1.5898160340243737
0.037886088226655,0.037282061698333174,1.5943227622451075
0.0378669562613535,0.037261642813231646,1.5985268104044315
0.0378481329114555,0.03724174387664944,1.602163668746058
0.0378316398000816,0.03722428535571393,1.6054140068397327
0.0378145897503525,0.03720651374900777,1.6080460091175803
0.0377993605853889,0.03719068868345209,1.6102703657164146
0.0377849129463373,0.03717581596142541,1.6120110843630453
0.0377715464256349,0.037162173947305026,1.613310907271464
0.0377557924812336,0.037146455740794414,1.6138894203904026
0.0377415832458599,0.03713240240088561,1.6140839694135263
0.0377287363432377,0.0371198359516343,1.6138902349231055
0.0377154410833089,0.0371070321616751,1.6131560553405495
0.0377042811778131,0.03709644638197177,1.6121108183306314
0.0376949907384898,0.037087820685137905,1.610744667810527
0.03768705935252,0.03708066429841877,1.6090272483960346
0.0376807140346025,0.03707518728969459,1.606993817452207
0.0376765680641574,0.0370719677316895,1.6047117970998919
0.0376733439666828,0.03706978020793707,1.6020976510062617
0.0376735732676766,0.037071026083707145,1.5993895234950535
0.0376734852891591,0.037072106040426406,1.5962931067217874
