time,V,alpha,theta,dele
0.0926251691474966,0.926779266162781,0.41552596999184416,0.3861827139007495,0.40841883606746554
0.0938430311231393,0.9257605682989084,0.41758524881133735,0.3891030237988494,0.4083590845934266
0.0950608930987821,0.9247186308692343,0.4195053780969754,0.39200041722125817,0.4082993389472774
0.0962787550744249,0.9236533791982235,0.4212887213987965,0.3948738933335948,0.40824121621903553
0.0974966170500676,0.9225647586467762,0.4229378748620206,0.39772246587292015,0.4081869900718666
0.0987144790257104,0.9214527337969229,0.4244558037193391,0.40054518725183663,0.4081397401220207
0.0999323410013531,0.9203172874527148,0.42584600143349427,0.4033411733130271,0.40810351553436347
0.1011502029769959,0.9191584194685142,0.42711267861392643,0.40610962704527964,0.4080835074217175
0.1023680649526387,0.9179761454197968,0.428260988706695,0.40884985986396183,0.40808622121442173
0.1035859269282814,0.916770495135404,0.4292972959386916,0.4115613093669406,0.4081196358527892
0.1048037889039242,0.9155415111138714,0.4302294875996472,0.4142435527809102,0.4081933314827269
0.1060216508795669,0.9142892468498814,0.4310673268440934,0.41689631559714363,0.40831856149304535
0.1072395128552097,0.9130137650999717,0.43182283305935426,0.4195194751485684,0.40850823864342994
0.1084573748308525,0.9117151361192724,0.4325106637521862,0.4221130590944646,0.4087767994324511
0.1096752368064952,0.9103934359031769,0.433148454392721,0.42467723895160986,0.4091399068769068
0.110893098782138,0.9090487444693822,0.4337570509650122,0.42721231894082007,0.40961395108657894
0.1121109607577807,0.9076811442166477,0.43436054575257993,0.42971872050767107,0.4102153114002861
0.1133288227334235,0.9062907183968213,0.434986004076808,0.4321969629295273,0.4109593556331961
0.1145466847090663,0.9048775497362038,0.4356627554458989,0.4346476404428858,0.41185917332833905
0.115764546684709,0.9034417192411136,0.43642112759056195,0.4370713963211839,0.412924072340285
0.1169824086603518,0.9019833052206152,0.4372905394709776,0.43946889430952085,0.4141579117688415
0.1182002706359945,0.900502382556804,0.43829695192635226,0.4418407877850319,0.41555739715557927
0.1194181326116373,0.8989990222498386,0.439459806959967,0.44418768696546174,0.417110520985056
0.1206359945872801,0.8974732912611562,0.44078875681629776,0.44651012443875143,0.41879538478067424
0.1218538565629228,0.8959252526740397,0.4422806559507813,0.4488085192377476,0.42057967784888034
0.1230717185385656,0.8943549661860414,0.4439174032229529,0.4510831396403272,0.4224211007149592
0.1242895805142083,0.8927624889427649,0.44566521088797795,0.45333406483979394,0.42426899937183193
0.1255074424898511,0.891147876717274,0.4474756968998979,0.4555611456063737,0.42606741582846386
0.1267253044654939,0.8895111854340287,0.449288859943581,0.4577639640505677,0.4277596648767619
0.1279431664411366,0.8878524730308204,0.45103758566075763,0.4599417926055222,0.4292944276528433
0.1291610284167794,0.8861718016468066,0.4526529787872335,0.46209355237038074,0.43063322430978335
0.1303788903924222,0.8844692401194979,0.45406964215784684,0.46421777100173706,0.43175900263017025
0.1315967523680649,0.8827448667685012,0.45523008531390036,0.46631254040728576,0.43268545713353945
0.1328146143437077,0.8809987724390826,0.4560877061625555,0.4683754745856908,0.43346655759820457
0.1340324763193504,0.8792310637741996,0.4566081439149262,0.4704036680700708,0.43420558384592434
0.1352503382949932,0.8774418666796528,0.4567691315757119,0.472393655569021,0.43506269590042806
0.1364682002706359,0.8756313299434897,0.4565591988093195,0.4743413735572611,0.43625969210526444
0.1376860622462787,0.8737996289677367,0.4559756652486552,0.4762421247448505,0.4380801494081642
0.1389039242219215,0.8719469695680773,0.45502234194738916,0.4780905465445143,0.4408627174744312
0.1401217861975642,0.8700735917951505,0.4537072693249539,0.47988058485386653,0.44498519304731954
0.141339648173207,0.8681797737298405,0.4520407080554737,0.48160547466343157,0.45083749396072764
0.1425575101488498,0.8662658352042154,0.45003349623955435,0.4832577291800568,0.4587831773414095
0.1437753721244925,0.8643321413996836,0.4476958074360737,0.48482913930366967,0.46911192152869174
0.1449932341001353,0.8623791062744847,0.445036292953907,0.4863107853966081,0.4819891407088744
0.146211096075778,0.860407195773802,0.442061564334231,0.4876930633211508,0.4974125741594641
0.1474289580514208,0.8584169307775701,0.43877596161755783,0.4889657266751106,0.5151875062982647
0.1486468200270636,0.8564088897434418,0.43518155326415814,0.49011794701246736,0.5349303873917998
0.1498646820027063,0.8543837110053532,0.4312783192750016,0.49113839358542827,0.556104376480979
0.1510825439783491,0.8523420946916429,0.4270644765415352,0.4920153337816534,0.5780813165568227
0.1523004059539918,0.8502848042307158,0.4225369125485288,0.4927367549587027,0.6002165347001152
0.1535182679296346,0.8482126674167314,0.4176916991403949,0.4932905078073998,0.6219194462597922
0.1547361299052774,0.8461265770127058,0.41252466173987523,0.49366447072239916,0.6427057415631454
0.1559539918809201,0.8440274908736581,0.4070319812468315,0.4938467339388309,0.6622241728612347
0.1571718538565629,0.8419164315779575,0.4012108061998941,0.4938258014213527,0.6802589289577372
0.1583897158322056,0.8397944855607405,0.39505985218334044,0.4935908076689367,0.6967140753059121
0.1596075778078484,0.8376628017491068,0.38857996452974236,0.493131745713799,0.7115883829562794
0.1608254397834912,0.835522589704651,0.3817746197634379,0.49243970162102835,0.7249478132295111
0.1620433017591339,0.8333751172846925,0.37465034158046767,0.4915070897066848,0.73690050228354
0.1632611637347767,0.8312217078391981,0.36721700899974785,0.4903278814693069,0.747576616142526
0.1644790257104194,0.8290637369658049,0.35948803800734963,0.4888978198950105,0.7571136080415346
0.1656968876860622,0.8269026288504131,0.35148042366517346,0.48721460944065864,0.7656463440114526
0.1669147496617049,0.8247398522254938,0.34321463708328626,0.48527807080639407,0.7733011154595295
0.1681326116373477,0.8225769159824452,0.3347143803629004,0.4830902488589234,0.7801924983052018
0.1693504736129905,0.8204153644779724,0.3260062118259021,0.48065546211313326,0.7864221517393633
0.1705683355886332,0.8182567725775238,0.31711906258894884,0.47798028338492304,0.7920788480734271
0.171786197564276,0.8161027404812327,0.308083672798912,0.4750734438729084,0.7972392199566256
0.1730040595399188,0.8139548883795642,0.298931980722164,0.47194565710315617,0.8019688737539924
0.1742219215155615,0.8118148509869518,0.28969649975165496,0.4686093646962867,0.8063236415351084
0.1754397834912043,0.8096842720020987,0.2804097170390795,0.4650784122957439,0.8103508325944545
0.176657645466847,0.807564798543362,0.27110354309753754,0.4613676704645204,0.8140904058245098
0.1778755074424898,0.8054580756067231,0.26180883498802276,0.4574926209987851,0.8175760238612697
0.1790933694181326,0.8033657405923361,0.25255500753615345,0.45346893303045693,0.8208359748472187
0.1803112313937753,0.8012894179435854,0.24336973849402607,0.4493120548219371,0.8238939626059164
0.1815290933694181,0.7992307139399893,0.23427876569062214,0.44503684598499677,0.8267697743933082
0.1827469553450608,0.7971912116822983,0.22530576782298006,0.44065727110433645,0.8294798395484304
0.1839648173207036,0.7951724663047248,0.2164723161398622,0.43618616993780296,0.8320376939086047
0.1851826792963464,0.7931760004455739,0.20779788202374877,0.43163511230725804,0.8344543648359665
0.1864005412719891,0.7912033000036119,0.19929988523160738,0.4270143384135158,0.8367386908029838
0.1876184032476319,0.7892558102034465,0.19099376891785072,0.4223327784834324,0.8388975881320835
0.1888362652232746,0.7873349319890356,0.18289309000811088,0.41759814008317364,0.8409362759397284
0.1900541271989174,0.7854420187602644,0.17500961646583693,0.4128170475480886,0.8428584687520826
0.1912719891745601,0.7835783734634173,0.16735342600009961,0.40799521595385885,0.8446665447239963
0.1924898511502029,0.7817452460423429,0.15993300342269112,0.40313764181380046,0.8463616959509629
0.1937077131258457,0.7799438312532665,0.15275533593696083,0.3982487939830847,0.8479440660371279
0.1949255751014884,0.7781752668425442,0.14582600702835313,0.3933327907225662,0.849412878881429
0.1961434370771312,0.7764406320832463,0.13914929034117113,0.38839355211786714,0.8507665615730786
0.197361299052774,0.7747409466633317,0.13272824506344236,0.38343492066328483,0.8520028633496192
0.1985791610284167,0.7730771699153292,0.12656481404472097,0.37846074644559546,0.8531189717679225
0.1997970230040595,0.7714502003749314,0.12065992529884163,0.373474936703291,0.8541116265726338
0.2010148849797022,0.7698608756537086,0.115013596844994,0.36848147236991663,0.8549772312182758
0.202232746955345,0.7683099726092822,0.1096250441416679,0.36348439639177554,0.8557119616086954
0.2034506089309878,0.7667982077947596,0.10449278876230618,0.35848778007226595,0.8563118713553797
0.2046684709066305,0.7653262381680097,0.09961476650795109,0.35349567443817537,0.8567729927147316
0.2058863328822733,0.7638946620404453,0.09498843287888772,0.3485120537062466,0.857091432329379
0.2071041948579161,0.7625040202443514,0.09061086373673202,0.3435407574538017,0.857263460951761
0.2083220568335588,0.7611547974974513,0.0864788490643168,0.33858543719566064,0.857285596448058
0.2095399188092016,0.7598474239432997,0.08258897794488253,0.33364951188317654,0.8571546795439919
0.2107577807848443,0.7585822768462254,0.07893771320008332,0.3287361355088271,0.8568679419581653
0.2119756427604871,0.7573596824198728,0.07552145451247817,0.323848178645133,0.8564230667523273
0.2131935047361298,0.7561799177689159,0.07233658927886905,0.31898822447001113,0.8558182408935235
0.2144113667117726,0.7550432129241739,0.069379530866632,0.314158578704713,0.8550522001573208
0.2156292286874154,0.7539497529521743,0.06664674435218122,0.3093612919603949,0.8541242665961023
0.2168470906630581,0.7528996801211065,0.06413476019071047,0.30459819227534446,0.853034378848954
0.2180649526387009,0.7518930961061077,0.061840176587000716,0.29987092512755986,0.8517831155818113
0.2192828146143436,0.750930064217888,0.05975965160111399,0.2951809979134648,0.8503717123242214
0.2205006765899864,0.7500106116397941,0.0578898862275393,0.29052982577198305,0.8488020719210654
0.2217185385656292,0.749134731659557,0.056227599832960655,0.2859187756804955,0.8470767687543629
0.2229364005412719,0.7483023858831005,0.05476949943035709,0.2813492059331119,0.8451990468228006
0.2241542625169147,0.7475135064189357,0.05351224431195369,0.2768224984141507,0.8431728117053543
0.2253721244925574,0.7467679980227845,0.05245240756829929,0.2723400814873984,0.8410026163892657
0.2265899864682002,0.7460657401931758,0.051586435993683455,0.2679034418258327,0.8386936409186374
0.227807848443843,0.7454065892098195,0.05091060982737185,0.2635141241008779,0.8362516658226005
0.2290257104194857,0.7447903801075746,0.05042100371288329,0.2591737181285518,0.8336830393132102
0.2302435723951285,0.7442169285798055,0.050113450179594565,0.2548838338219736,0.8309946383024853
0.2314614343707713,0.7436860328058296,0.0499835068662586,0.250646065107688,0.8281938233723768
0.232679296346414,0.7431974751980073,0.05002642861653531,0.24646194479727535,0.8252883879361965
0.2338971583220568,0.7427510240648377,0.05023714548235766,0.2423328932205272,0.8222865019490001
0.2351150202976995,0.7423464351871438,0.0506102475702554,0.23826016415930287,0.8191966506503336
0.2363328822733423,0.7419834533051113,0.05113997755585916,0.23424479219191122,0.8160275689481731
0.2375507442489851,0.7416618135145567,0.051820231569438435,0.23028754587327924,0.8127881721702624
0.2387686062246278,0.7413812425713542,0.052644569017343795,0.22638889113860505,0.8094874840114781
0.2399864682002706,0.7411414601034452,0.05360623174840974,0.22254896884126257,0.8061345625873924
0.2412043301759133,0.7409421797302934,0.05469817279966905,0.21876758936530066,0.8027384255600883
0.2424221921515561,0.7407831100900415,0.0559130947628346,0.2150442457932558,0.7993079753293086
0.2436400541271988,0.7406639557749541,0.057243497604070805,0.21137814524971096,0.7958519252784809
0.2448579161028417,0.7405844181760332,0.05868173554821124,0.2077682559707799,0.7923787280309635
0.2460757780784844,0.7405441962379294,0.06022008240915692,0.2042133656624233,0.7888965066083821
0.2472936400541272,0.7405429871254937,0.061850804515355635,0.20071214517245828,0.7854129892928386
0.2485115020297699,0.74058048680347,0.06356624014701269,0.19726321078866937,0.7819354488819166
0.2497293640054126,0.7406563905309872,0.06535888417291572,0.19386517888049346,0.7784706468942477
0.2509472259810554,0.740770393272606,0.06722147635051479,0.19051670822563624,0.7750247831391393
0.2521650879566982,0.7409221900277653,0.06914709153244285,0.18721652802980582,0.7716034509115752
0.253382949932341,0.7411114760805376,0.07112922980339337,0.18396345287863425,0.7682115979190416
0.2546008119079837,0.7413379471716448,0.07316190434967569,0.18075638893844537,0.7648534928939591
0.2558186738836265,0.7416012995947121,0.07523972463654661,0.17759433785145973,0.7615326976993229
0.2570365358592692,0.7419012302187578,0.0773579722343104,0.17447640530073655,0.758252044599128
0.258254397834912,0.7422374364389125,0.07951266639651831,0.17140181986187236,0.7550136182421113
0.2594722598105548,0.7426096160573722,0.08170061626310662,0.1683699647172871,0.751818741799283
0.2606901217861975,0.7430174670965682,0.08391945635941529,0.16538042077024087,0.7486679666038275
0.2619079837618402,0.7434606875465416,0.08616766192411739,0.16243301565698537,0.7455610645665852
0.2631258457374831,0.7439389750484878,0.08844454057719614,0.15952787015088485,0.7424970225811846
0.2643437077131258,0.7444520265164449,0.09075019700327311,0.15666543226103907,0.7394740380890513
0.2655615696887686,0.7449995376990799,0.09308546776280317,0.15384649026199082,0.7364895149445775
0.2667794316644113,0.745581202683549,0.09545182415250439,0.15107215872896693,0.7335400587030494
0.2679972936400541,0.7461967133434033,0.09785124231677976,0.14834383572987822,0.7306214704465422
0.2692151556156968,0.7468457587325478,0.100286041646718,0.14566313373856477,0.7277287382640948
0.2704330175913396,0.7475280244272802,0.10275869493345773,0.1430317906901168,0.7248560255102783
0.2716508795669823,0.7482431918184923,0.1052716167343533,0.14045157022530672,0.7219966549793372
0.2728687415426252,0.7489909373561684,0.10782693981957547,0.13792416123579485,0.7191430881494435
0.2740866035182679,0.7497709317483924,0.11042629310783174,0.13545108635089093,0.716286898673004
0.2753044654939107,0.7505828391171613,0.11307059772972802,0.13303362731047513,0.713418739314945
0.2765223274695534,0.7514263161134094,0.11575990018889916,0.13067277271850072,0.7105283015733213
0.2777401894451962,0.7523010109937719,0.11849326235124173,0.12836919096922592,0.7076042672587028
0.2789580514208389,0.7532065626617512,0.12126872653115953,0.12612322861280914,0.7046342513658328
0.2801759133964817,0.7541425996761122,0.12408336978986341,0.1239349323732181,0.7016047356508187
0.2813937753721244,0.755108739229501,0.12693345460204625,0.12180409159476273,0.6985009924405523
0.2826116373477672,0.756104586100485,0.12981467368621818,0.11973029708685462,0.6953069983633108
0.28382949932341,0.7571297315824053,0.13272247602300677,0.11771301207749833,0.6920053379210328
0.2850473612990527,0.7581837523926761,0.13565245042456603,0.11575165113902826,0.6885770971517883
0.2862652232746955,0.7592662095663912,0.13860073428704597,0.11384566336379637,0.6850017480911739
0.2874830852503383,0.7603766473383654,0.141564410109208,0.11199461660422627,0.6812570253801092
0.288700947225981,0.761514592017997,0.14454185225086405,0.11019828014132187,0.6773187972427884
0.2899188092016238,0.762679550861621,0.14753299163315847,0.10845670363509166,0.673160934246691
0.2911366711772665,0.7638710109473121,0.15053947601252612,0.10677029060254788,0.6687551808478897
0.2923545331529093,0.7650884380573792,0.15356471650785777,0.10513986495893694,0.6640710368288495
0.2935723951285521,0.7663312755741023,0.15661382503537435,0.1035667293654482,0.6590756584788365
0.2947902571041948,0.7675989433945472,0.15969345990765024,0.1020527142880559,0.6537337928868352
0.2960081190798376,0.7688908368705886,0.1628116061771862,0.10060021683136557,0.6480077631511337
0.2972259810554803,0.7702063257805559,0.1659773222106408,0.0992122286109949,0.6418575277725431
0.2984438430311231,0.7715447533391824,0.16920048423583295,0.09789235220097746,0.6352408440408381
0.2996617050067658,0.77290543525279,0.172491556799556,0.09664480605406513,0.628113572771955
0.3008795669824086,0.7742876588268768,0.17586141036242012,0.0954744182340008,0.6204301700119194
0.3020974289580514,0.7756906821334618,0.17932119902311408,0.09438660978447093,0.6121444196460721
0.3033152909336942,0.7771137332457196,0.18288230292296553,0.09338736902846449,0.6032104680697048
0.3045331529093369,0.7785560095475541,0.18655633225948048,0.09248321846392385,0.5935842263003455
0.3057510148849797,0.780016677125838,0.19035518367098794,0.09168117610938908,0.5832252033476613
0.3069688768606224,0.7814948702530745,0.19429113528725467,0.09098871307819975,0.5720988235029036
0.3081867388362652,0.7829896909681964,0.19837696389245474,0.09041370877068983,0.5601792547767473
0.3094046008119079,0.7845002087631197,0.20262606611634731,0.08996440436404599,0.5474527309537958
0.3106224627875507,0.7860254603824989,0.20705256494550567,0.08964935429863892,0.5339212813993081
0.3118403247631935,0.7875644497438752,0.21167138270455346,0.08947737431635477,0.5196066893837588
0.3130581867388363,0.7891161479850851,0.21649826163856623,0.08945748346048775,0.5045543853487342
0.314276048714479,0.790679493645372,0.2215497130995256,0.08959883649021917,0.48883685886352923
0.3154939106901218,0.7922533929861421,0.22684287604675063,0.08991064259284495,0.4725560654142714
0.3167117726657645,0.7938367204566958,0.2323952652857149,0.09040206626465404,0.455844245273993
0.3179296346414073,0.7954283193095835,0.23822439004795262,0.09108210689080572,0.43886260018743456
0.31914749661705,0.7970270023694311,0.24434722496279176,0.09195945491851877,0.4217974221300896
0.3203653585926928,0.7986315529582139,0.25077951940944965,0.09304232452362395,0.4048535482956379
0.3215832205683355,0.8002407259789646,0.2575349393315489,0.09433826515842787,0.3882454031868394
0.3228010825439784,0.8018532491588671,0.2646240498933603,0.0958539570947669,0.3721863159549554
0.3240189445196211,0.8034678244515249,0.2720531700161808,0.0975949987368223,0.3568771708827982
0.3252368064952638,0.8050831295969971,0.279823162482112,0.09956569574714375,0.3424956582481968
0.3264546684709066,0.8066978198369181,0.2879282658325172,0.1017688635983337,0.3291873700004133
0.3276725304465493,0.8083105297806903,0.2963551230300115,0.10420565578565458,0.31705971879790484
0.3288903924221921,0.8099198754173831,0.30508220715843,0.10687542946502412,0.3061792083059186
0.3301082543978348,0.8115244562665815,0.31407986870288157,0.10977565869410698,0.29657205655305263
0.3313261163734776,0.813122857660045,0.32331120682305664,0.11290190286309561,0.2882276957768979
0.3325439783491204,0.8147136531446504,0.3327338707881712,0.11624783454169384,0.2811043392692312
0.3337618403247632,0.8162954069957535,0.34230271076231344,0.1198053271697795,0.2751356651202419
0.3349797023004059,0.8178666768287987,0.3519729349907367,0.12356459916223464,0.270237710440488
0.3361975642760487,0.8194260162957767,0.361703161130296,0.12751440746439516,0.26631524897187187
0.3374154262516914,0.8209719778519967,0.37145759385750465,0.13164228071462988,0.2632671736169434
0.3386332882273342,0.8225031155775989,0.38120665213321187,0.13593478018594582,0.26099066060539833
0.3398511502029769,0.8240179880373362,0.3909257701198471,0.14037777571634452,0.25938410832216136
0.3410690121786197,0.8255151611613858,0.4005927144994719,0.14495672390538447,0.25834899749948176
0.3422868741542625,0.826993211129361,0.41018434569094947,0.14965693685153686,0.25779090594725507
0.3435047361299053,0.8284507272392535,0.4196740042103952,0.15446383144879358,0.25761993876259076
0.344722598105548,0.8298863147428063,0.4290304704749921,0.15936315151922884,0.257750819032096
0.3459404600811908,0.8312985976287576,0.43821882898097575,0.16434115758283774,0.2581028407302784
0.3471583220568335,0.8326862213355478,0.44720286870717824,0.16938478162280216,0.258599829224593
0.3483761840324763,0.8340478553754289,0.4559481830979522,0.1744817465942822,0.2591701965998144
0.349594046008119,0.8353821958524557,0.4644250436895092,0.17962065249620407,0.2597471264909913
0.3508119079837618,0.8366879678575802,0.47261035707591853,0.18479103247698753,0.26026888080814026
0.3520297699594046,0.8379639277249881,0.4804884037100171,0.18998338362213196,0.2606791908031902
0.3532476319350474,0.8392088651349066,0.4880504271050802,0.19518917775786104,0.26092767773557024
0.3544654939106901,0.8404216050493665,0.4952933917834001,0.2004008578130678,0.26097024297618426
0.3556833558863328,0.8416010094687831,0.5022183337742536,0.20561182504349404,0.2607693718272547
0.3569012178619756,0.842745978998729,0.5088287134272784,0.21081642178181173,0.2602943070658199
0.3581190798376183,0.8438554542178683,0.5151290884407717,0.21600991338877273,0.2595210643689928
0.3593369418132611,0.8449284168396982,0.5211242947143938,0.22118847180690326,0.25843227950279235
0.3605548037889038,0.8459638906624576,0.5268191852543463,0.22634916163584293,0.2570168939487957
0.3617726657645467,0.8469609423033045,0.5322188568695947,0.23148992805344773,0.2552696995888636
0.3629905277401894,0.847918681714597,0.5373292085257857,0.23660958432266813,0.2531907729824413
0.3642083897158322,0.8488362624818224,0.5421576344787815,0.24170779520872335,0.250784835214358
0.3654262516914749,0.8497128819043744,0.5467136610080567,0.24678505157940217,0.2480605744760499
0.3666441136671177,0.8505477808619619,0.551009379234286,0.25184263100227083,0.24502996616149247
0.3678619756427604,0.851340243470927,0.5550595921900411,0.25688253953191903,0.24170762027790346
0.3690798376184032,0.8520895965361368,0.5588816634509507,0.26190743132655,0.23811017943690235
0.3702976995940459,0.852795208805382,0.5624951114339617,0.2669205053986412,0.23425578357429744
0.3715155615696888,0.8534564900343468,0.5659210286677638,0.2719253826801147,0.2301636106366844
0.3727334235453315,0.8540728898712258,0.56918141716595,0.27692597139037867,0.22585349633432472
0.3739512855209743,0.854643896570916,0.5722985236351795,0.2819263337777414,0.22134563102652965
0.375169147496617,0.8551690355494428,0.5752942388299466,0.28693057155104884,0.21666032801186552
0.3763870094722598,0.8556478677898625,0.5781896013672209,0.2919427492024914,0.21181785492003055
0.3776048714479025,0.8560799881113474,0.581004423548087,0.2969668722290763,0.20683831842035397
0.3788227334235453,0.8564650233134987,0.5837570386467688,0.30200692957591607,0.20174159189068588
0.380040595399188,0.8568026302081637,0.58646415697099,0.3070669960806845,0.19654727582679615
0.3812584573748309,0.8570924935511772,0.5891408114583772,0.3121513728006688,0.1912746814191707
0.3824763193504736,0.8573343238865025,0.591800371495098,0.3172647247701427,0.18594282870733125
0.3836941813261164,0.8575278553152551,0.5944546046110526,0.32241216302856307,0.1805704518979862
0.3849120433017591,0.8576728432020357,0.5971137684203444,0.32759921737898995,0.17517600569197297
0.3861299052774019,0.8577690618309395,0.5997867186257742,0.33283166293299565,0.16977766772565742
0.3873477672530446,0.8578163020235208,0.6024810224072278,0.3381151966839772,0.16439333344082968
0.3885656292286873,0.8578143687309214,0.6052030696676287,0.34345500300549514,0.15904060081889557
0.3897834912043301,0.8577630786123245,0.6079581772332361,0.3488552864459873,0.15373674343127006
0.3910013531799729,0.8576622576118857,0.6107506831568709,0.3543188727471533,0.1484986711594253
0.3922192151556157,0.8575117385463339,0.6135840297953781,0.3598469757573637,0.14334287872257562
0.3934370771312584,0.8573113587155411,0.616460835407956,0.36543919893770527,0.13828538281990962
0.3946549391069012,0.8570609575485378,0.6193829547428714,0.37109379413745874,0.13334164925047592
0.3958728010825439,0.8567603742976997,0.6223515295347269,0.37680814959696657,0.12852651182108726
0.3970906630581867,0.8564094457941674,0.6253670300984447,0.3825794337056876,0.12385408519453052
0.3983085250338294,0.8560080042779714,0.628429289339847,0.3884052857245944,0.11933767407089976
0.3995263870094722,0.8555558753168184,0.6315375305518438,0.3942844215424982,0.11498968123793027
0.4007442489851149,0.8550528758280507,0.6346903903624103,0.4002170161741464,0.11082151707641266
0.4019621109607578,0.854498812218892,0.6378859381678228,0.40620474510660526,0.10684351306964385
0.4031799729364005,0.8538934786607434,0.6411216933356683,0.4122504250165356,0.10306484174826676
0.4043978349120433,0.8532366555139419,0.6443946414043502,0.41835729238101926,0.09949344531182178
0.405615696887686,0.8525281079200551,0.6477012504418581,0.4245280764210264,0.09613597491579266
0.4068335588633288,0.8517675845793772,0.651037488656085,0.4307641177584485,0.09299774230875595
0.4080514208389715,0.8509548167318277,0.6543988442693602,0.4370648051664043,0.090082685160792
0.4092692828146143,0.8500895173598495,0.6577803485775212,0.44342752007905356,0.0873933470544247
0.410487144790257,0.8491713806321332,0.6611766030047753,0.44984811003631653,0.08493087272637716
0.4117050067658999,0.8482000816070006,0.6645818108361834,0.45632172510017105,0.08269501876541487
0.4129228687415426,0.847175276213997,0.667989814157179,0.46284372956177877,0.0806841796009374
0.4141407307171854,0.8460966015316055,0.6713941363529107,0.4694103978449722,0.07889542827005677
0.4153585926928281,0.8449636763779499,0.6747880303200644,0.4760192102101926,0.0773245711376024
0.4165764546684709,0.8437761022298073,0.6781645323230793,0.4826687211514056,0.07596621547170386
0.4177943166441136,0.8425334644831463,0.6815165211904762,0.48935810958809617,0.07481384855357875
0.4190121786197563,0.8412353340656736,0.6848367823028823,0.4960865893984699,0.07385992682777283
0.4202300405953991,0.8398812694084243,0.6881180755817147,0.5028528557795224,0.07309597348039114
0.4214479025710419,0.8384708187792389,0.6913532064574194,0.5096546908728925,0.07251268276783678
0.4226657645466847,0.8370035229759594,0.6945350985905486,0.5164887833655464,0.07210002940543049
0.4238836265223274,0.8354789183713311,0.6976568669497243,0.5233507566147185,0.07184738136081245
0.4251014884979702,0.8338965402949023,0.7007118897286742,0.5302353606108474,0.07174361447651167
0.4263193504736129,0.8322559267297001,0.7036938775192139,0.5371367660625203,0.07177722746415904
0.4275372124492557,0.8305566222931682,0.7065969381546401,0.5440488990907271,0.07193645596311636
0.4287550744248984,0.8287981824629063,0.7094156357014542,0.5509657656185573,0.07220938453237893
0.4299729364005412,0.8269801779982621,0.7121450422057083,0.5578817294955402,0.07258405563969303
