CD_act,CD_pred,Error
0.03764906899999995,0.03631159959002939,3.552463435339025
0.037680008932053755,0.03654321690680055,3.0169632584300077
0.037713801897493654,0.03681506805963203,2.3830369590008194
0.03774733432503695,0.03707230491724823,1.78828364931981
0.03778264349339626,0.03729685732305915,1.2857389674759374
0.03781946118084896,0.03748892455565389,0.8739855483780556
0.03785751916567246,0.03765430554217575,0.5367853678087244
0.03789839522614416,0.037798733294181854,0.26297137746232374
0.03793799654054146,0.037926352550947534,0.030692157350700553
0.03798053468714166,0.038039781487449756,0.15599253879949862
0.03802166984422236,0.038140478771659096,0.31247687943087626
0.038062395246088856,0.03822903549061669,0.4378080870907736
0.038103632276960855,0.03830540752458997,0.5295433415966361
0.03814458836523266,0.03836918758943304,0.5888101925490957
0.038184713562979256,0.038419955528239395,0.6160631920733091
0.03822249332227566,0.038457650890121674,0.615233459165694
0.03826207849519696,0.03848285638498718,0.5770148890838048
0.038299250533818156,0.0384968976754635,0.5160600766086049
0.03833575529021426,0.03850173751646211,0.43296975627924605
0.03836978181646046,0.038499720949492854,0.33864965314097745
0.03840210876463156,0.03849326976938701,0.237385413687
0.03843207983491976,0.038484617630138857,0.13670297169647552
0.03846142032607996,0.0384756390850062,0.03696888675898213
0.03848978603167877,0.038467782333548355,0.0571676291271253
0.038517997161851565,0.03846208472164108,0.14515926146300345
0.03854446892673317,0.038459237652525256,0.22112452598561516
0.03856908813645876,0.03845966957762881,0.2836949591414449
0.038593163801163365,0.038463624789843054,0.3356527388832678
0.038616366930981964,0.03847122573442182,0.375854095284395
0.03863692293604976,0.03848251439058383,0.39963986190489786
0.038656263026501665,0.03849747340114861,0.4107733467257084
0.038674817412472764,0.03851603069202429,0.41056876560007616
0.03869127170409817,0.03853805307791945,0.39600307622478004
0.03870729631151296,0.038563335134231165,0.37192258566243247
0.038721675657352864,0.038591589397860684,0.33595204051423105
0.038736899819201864,0.03862244266058211,0.2954732029510999
0.03875123871723656,0.038655440902663055,0.24721226403246976
0.03876562211247737,0.038690062778874726,0.19491324912420624
0.03877939376594477,0.03872573919069239,0.1383584683561994
0.03879496803865907,0.038761874943319695,0.08530254569715341
0.03880768469164066,0.03879786807168006,0.02529555689448537
0.03881866848591017,0.03883312304290243,0.03723609684734136
0.03882925698391847,0.03886705537456647,0.09734512989434796
0.038838055253549664,0.038899086864272334,0.15714383823863545
0.03884485093052326,0.038928632337365224,0.21568214276793043
0.03885156117487937,0.03895508051194545,0.2664483329257133
0.03885929454665807,0.03897777335861745,0.30489182405800824
0.038865158205899364,0.038995990382255735,0.3366310145021158
0.03887033091264346,0.0390089466726785,0.35661070225144037
0.038874158426930365,0.039015816127257755,0.3644006868821507
0.038879905599854866,0.039015793045318437,0.3495055951578166
0.03888675698920326,0.03900820441101987,0.3123104913334005
0.03889328246139166,0.03899267853382294,0.25556102787144724
0.03889975577574836,0.03896935974809696,0.17893164355544036
0.038907508891601564,0.03893913197683763,0.08127758917738294
0.038914134968279765,0.03890378096906734,0.026607296348397935
0.03891923436511117,0.03886600164091526,0.13677741883747063
0.038924783841424164,0.03882916803839345,0.24564247657801072
0.03893003601624356,0.0387968482453433,0.3421208519937859
0.03893512447006026,0.03877215460848046,0.4185677169341644
0.038939113425251165,0.038757119350905,0.46738114542727816
0.03894193126578817,0.03875230992873118,0.4869335723561721
0.03894457497564306,0.03875681795641131,0.4821134120713344
0.03894800773878777,0.038768610200921455,0.4606077390902137
0.03895076693919407,0.03878510314980267,0.42531586001891364
0.03895315796083376,0.03880377854691947,0.38348473329039556
0.038956153121751866,0.03882270186588017,0.3425678491780638
0.038958423595706164,0.03884089579228831,0.30167494618751906
0.038959039400365464,0.03885860292677449,0.2578001797190928
0.038959961090461064,0.0388775105302763,0.21162895926236328
0.038962507020724464,0.03890098091567301,0.15791105284556425
0.038964209945886966,0.03893416915587694,0.07709841942578839
0.038966037220680066,0.038983416888714637,0.04460209267917623
0.03896894579983517,0.039053221182039986,0.21626292545274495
0.03897694176901117,0.039138357517380776,0.4141313839505539
0.03899113554091407,0.03921446653590434,0.5727737648366933
0.03901258491246397,0.03924900861928755,0.6060190765468717
0.03904304731992776,0.03924865205107915,0.5266103577075192
0.03908370819957206,0.03927032917687513,0.47749045804490375
0.03913239638766397,0.03933725695779249,0.5235063247828641
0.039187832520470076,0.03940872748914381,0.5636825373241846
0.03925060923425737,0.03944539180484696,0.496253623547811
0.039316791534150373,0.03944457433576005,0.3250082130905388
0.03938515485013877,0.039436325171601144,0.12992286473692377
0.03945152927925167,0.039453611215539634,0.005277200468524691
0.039511916551329074,0.03949617176820835,0.03984818883759378
0.03956455958997447,0.03950620151131128,0.1475008928899495
0.039607687864403274,0.039489707839704014,0.29787152712161385
0.039639829376927574,0.039935118890011015,0.7449313423516265
0.039662308865882775,0.03986543128151806,0.5121295795515515
0.03967412982608987,0.039761765441284576,0.2208885628464969
0.03967713742907767,0.03964443348879998,0.08242515059497138
0.03967189262120047,0.03952782957059787,0.36313631915211086
0.03965922415315857,0.039436968647433415,0.5604131459224544
0.03964052581979837,0.039393575387540285,0.6229746633046613
0.03961698667857827,0.03941470125535624,0.5106027494297295
0.039591859187397174,0.039507708454855815,0.21254554413081406
0.03956132120415387,0.039425598690451175,0.3430687084546753
0.039526607586747274,0.03932302015434812,0.5150642689291057
0.03948827199307637,0.03940712643230996,0.2054928126017714
0.039445346282360974,0.03936634468293396,0.20028116589850997
0.03939975698516937,0.039444207915759755,0.11282031665097814
0.039352699090887976,0.039344791370839384,0.020094479492570948
0.03930171102976667,0.03929629850626985,0.013771724830807503
0.03924949483205567,0.03930844553445753,0.15019480544680794
0.03919653212800477,0.03928289935551611,0.2203440529618516
0.039138642747864265,0.03922423627126466,0.21869313136839685
0.03908078530046676,0.03918968713763249,0.2786582621829416
0.039024563682736664,0.03917876937072746,0.3951503192821344
0.03896774399281447,0.03913705537111273,0.4344910968658582
0.038913724047237364,0.039043027363941614,0.33228204154217955
0.038861658462542165,0.03893310568136884,0.18385015373324998
0.03881088385526597,0.03884959371273195,0.09973969572644177
0.03876115024194576,0.03880075277712619,0.10217069135778939
0.038711490039118564,0.0387699076021407,0.1509049715293886
0.03866265166332136,0.038739206661884906,0.19800762562845725
0.038614933731091164,0.038699646266677656,0.2193776536725879
0.038568125258964865,0.038649896264468714,0.21201706060328054
0.03852276926347956,0.038592533011079656,0.1810974364873373
0.03847919036117226,0.03853119907698247,0.13516062921814684
0.03843567678431316,0.03846910181740924,0.0869635606617622
0.03839300391539706,0.03840847112761641,0.040286538280346534
0.03835295909879106,0.0383505629716464,0.006247567856460845
0.03831508098558096,0.03829590203507645,0.05005587881108134
0.03827795922685276,0.03824457081861679,0.08722619729566324
0.03824363107369216,0.038196447779782906,0.12337555975877983
0.03821023897718526,0.038151363758157766,0.15408231040544912
0.038179214388417856,0.038109183023760686,0.18342798766025836
0.03814922755847576,0.03806982971102251,0.20812439080593712
0.03811934913844506,0.038033281505853195,0.22578463309873248
0.038091637179411456,0.03799954789254679,0.24175722988992923
0.03806345673246106,0.03796864459368276,0.24908967003368318
0.03803566284682296,0.03794057101773147,0.2500070249188027
0.03800860427467716,0.03791529402028723,0.24549771340088913
0.03798203037919296,0.03789273891269875,0.23508871327511918
0.03795518338349426,0.03787278712773445,0.21708828258656143
0.03793165791070556,0.03785527907614102,0.20135907253076027
0.037908795583950855,0.037840020407366566,0.18142274246614615
0.03788608822635436,0.03782679006645847,0.15651697673722476
0.037866956261040356,0.0378153491133737,0.13628543923863012
0.03784813291113296,0.03780545003646158,0.11277405617761431
0.03783163979975636,0.03779684695426393,0.09196758500712901
0.03781458975003476,0.03778930735241943,0.06685884411930657
0.037799360585092354,0.037782625647919905,0.044273069473689045
0.037784912946073154,0.037776637935187554,0.021900304223037785
0.03777154642537585,0.037771236033885804,0.0008217600797954302
0.03775579248096986,0.03776637790531292,0.02803655716774199
0.03774158324553345,0.037762091129921134,0.05433763669708028
0.037728736342778055,0.03775846675097169,0.07880043456405925
0.03771544108278785,0.03775564235979463,0.1065910297019669
0.037704281177220154,0.03775377544950799,0.13126963501889616
0.037694990737732255,0.03775301020640325,0.15391824625896633
0.03768705935189195,0.03775344245865264,0.1761429729522296
0.03768071403401825,0.03775508808715021,0.19737962785103838
0.03767656806300435,0.03775785975754263,0.2157619409558187
0.03767334396452985,0.03776155556512903,0.2341485817723856
0.03767357326427425,0.037765861454483816,0.24496797678887255
0.03767348528363485,0.03777036744913766,0.25716273600226336
0.03767422583359775,0.03777459607786879,0.26641620909307845
0.037676371780908754,0.03777804006797546,0.2698462783463135
0.03767742284514735,0.037780205453305626,0.27279628062861055
0.03767791814589285,0.037780655727920213,0.27267319184024896
0.03768040400272475,0.03777905256267152,0.2618033499312688
0.037682897535222554,0.03777518888639022,0.24491575012616823
0.03768613546296575,0.03776901080102755,0.21990935670026102
0.03769073632487005,0.037760625814702985,0.1854288258805346
0.03769556909341735,0.037750296174080086,0.14518173350059504
0.03770133922240855,0.03773841757032606,0.09834756186982326
0.03770896601459985,0.03772548508333544,0.043806740097807266
0.037717130172747554,0.03771204982407631,0.013469605582327782
0.037725471799608154,0.03769867125350838,0.07104098324372796
0.03773274723668235,0.03768587151098089,0.12423088466743876
0.03773948960071455,0.03767409911835605,0.17326806231439013
0.03774631537797455,0.037663709782419806,0.21884413015566892
0.03775206272548385,0.03765497095516711,0.25718268965261454
0.037756082000264354,0.037648093065669117,0.28601732190983625
0.03775902615933775,0.03764328238138816,0.3065327412343018
0.037760926759725755,0.03764079778912147,0.3181303556680875
0.037761152358450054,0.03764097975393994,0.3182440074110148
0.03776002571253235,0.03764421462699535,0.3067028778493771
0.037758919541654855,0.03765081675433383,0.2862973534022071
0.03775839218749795,0.037660861112375356,0.2583030406545932
0.03775806994012685,0.03767405664717966,0.2225042039500654
0.03775882048955635,0.037689760731321825,0.18289702204449992
0.03776021932580076,0.03770716206152633,0.1405110066142492
0.03776316013887485,0.037725544228621274,0.09961007001332857
0.03776689861879315,0.037744483127197935,0.05935221692802604
0.03777222965557016,0.03776388087137318,0.02210296896186884
0.03777952673947286,0.03778384718100485,0.011435933440318971
0.03778710417267246,0.03780451547294017,0.046077360647022635
0.03779676861851906,0.037825884633720115,0.07703308051258258
0.03780810348831816,0.037847734909930236,0.10482255906943888
0.037819072393375355,0.03786962209250516,0.13366192222805864
0.037829260980309656,0.03789093001826266,0.16301940972386755
0.037840165317755955,0.03791095493967462,0.18707535055468438
0.03785042054554976,0.03792899711109655,0.2075976023891904
0.037853568812666355,0.037944439284159664,0.24005787127501418
0.03785650066808066,0.037956797101355896,0.2649384689689543
0.03785814562436686,0.03796573270246534,0.28418475422956646
0.03785975148148506,0.0379710307204069,0.29392490591561204
0.03785988445995286,0.03797254555983666,0.29757380797865995
0.03785738421124186,0.03797013935642175,0.29784188086194296
0.03785271798682356,0.03796363754181914,0.29302930118304604
0.03784563508936556,0.037952827491429246,0.2832358389826769
0.03783641853436016,0.0379375108337746,0.26718252765556383
0.03782631942042386,0.03791759435335334,0.24130006389201122
0.037822283984638556,0.03789318038946816,0.18744612265720303
0.03781579366408626,0.037864611586317945,0.1290940041225393
0.03780757030441636,0.03783244493426207,0.06579272258287855
0.03779805037599376,0.03779736734784948,0.0018070459652958705
0.03778661933626796,0.037760097954263515,0.0701872315393615
0.03777685015449596,0.03772133209458032,0.14696317900668576
0.03776869659993495,0.03768176508757857,0.23016815559511428
0.03775972824184185,0.037642197177149804,0.31126035637568583
0.037747844849473654,0.03760366332264694,0.38195962551415646
0.037731275207047055,0.03756742534835083,0.4342547602674815
0.03771082233142175,0.037534512878344604,0.46753012047217707
0.03768545692974805,0.03750481595831579,0.47933867902677046
0.037656734170485755,0.03747911784239038,0.4716721510985045
0.03762658292479955,0.0374743676420265,0.40454187157325067
0.03759872595122905,0.03750613976333627,0.24624820535908828
0.03757106534105595,0.03746345708947708,0.2864125640357649
0.03754703413801205,0.037494320269654505,0.14039422704810045
0.03752812896852585,0.03749764289177319,0.08123526962463562
0.037516744276156054,0.03749171424524043,0.06671695905002731
0.03751266136978785,0.03752308751056997,0.027793657931505795
0.03751662194201035,0.037571048843800664,0.145074100419916
0.037530667685412654,0.03762024919030239,0.23868881214857202
0.03755276963361915,0.03766544419304343,0.3000432738346038
0.03758141247195565,0.03770569746952449,0.3307086918608699
0.037615453950585354,0.037741749060836875,0.3357532529513879
0.037653331493533254,0.03777506115307947,0.32329054221171266
0.03769486832482415,0.03780736224401883,0.29843298091744086
0.037738803468483156,0.037840376990834514,0.26914876205914806
0.03778531114853495,0.03787565979041281,0.23911048799544818
0.03783579658062696,0.03791447318061759,0.20794223222700986
0.03788960637200996,0.03795767298956245,0.17964456237470025
0.03794631291640356,0.03800559989595949,0.156239104670165
0.03800794746909026,0.038058008972089524,0.13171325034054138
0.03807296888535236,0.038114080866189726,0.10798207242824957
0.038137704020472056,0.038172545650356986,0.09135743952028923
0.03820499866532936,0.03823191547470749,0.07045363255713336
0.038270608310795456,0.03829077794317854,0.052702669942652415
0.03833656102126036,0.03834806975744958,0.030020262336099033
0.03840241954612376,0.03840324806943642,0.002157476852910932
0.03846820423478556,0.03845630898302766,0.03092229542428351
0.03853143423664557,0.03850765546312518,0.061712661341253035
0.03859338570110366,0.03855786764701471,0.0920314542083259
0.03865112277755976,0.03860745613931947,0.11297637714587654
0.038704949215413766,0.038656673746080936,0.12472686390608888
0.038758608423207365,0.038705429397659426,0.13720571432099546
0.03880869301499887,0.038753307458922526,0.14271430386727332
0.038856053498158065,0.038799664697443,0.14512230563441342
0.03890005114387247,0.03884376488799652,0.14469455494485706
0.03894067642332946,0.038884914734793,0.14319650724674718
0.038975816407716565,0.038922575969654316,0.13659864749288098
0.039008867568221264,0.03895644000654113,0.1343990865370417
0.03903791197603087,0.038986460712792374,0.13179819471411625
0.03906330930233297,0.039012847892621945,0.12917853252133454
0.03908602128883647,0.03903602929691935,0.1279024834676523
0.039104288448388966,0.03905659177944397,0.12197298771450091
0.03911937199618727,0.03907521191454016,0.11288545647260932
0.03913245109985117,0.03909258333102611,0.1018790484739398
0.03914291092700017,0.03910934390351699,0.08575505165106387
0.03915114804525427,0.039126003201845054,0.06422504744982362
0.03915825842223307,0.039142871328184094,0.039294633287978886
0.03916305002555627,0.03915999510937987,0.007800506279279702
0.03916701402284367,0.039177114832117985,0.025789071560119586
0.039169202781715075,0.039193660158969856,0.06244032433102952
0.03917045226979017,0.03920880251242718,0.09790605013408142
0.03917053765468867,0.03922157019895266,0.1302829813414087
0.03916886230403037,0.039231014002608665,0.15867629265274966
0.03916617898543497,0.03923639213643808,0.17926985174942922
0.03916259604420527,0.03923733301384502,0.19083762872969146
0.03915938882517507,0.03923393738567485,0.1903721246329894
0.039155627104786275,0.039226796659628915,0.1817607330159205
0.039152947380023964,0.03921692531540604,0.1634051576273387
0.03914928374787326,0.039205624733053876,0.1439131953050694
0.039148890905319464,0.03919430811407545,0.11601148258790779
0.03914840814934767,0.03918431954449432,0.09173143135131405
0.03915005177694317,0.03917677567634055,0.06826018915540981
0.03915464448509117,0.03917244899699224,0.04547228594514706
0.039159522370776675,0.03917170095759705,0.03109993708569869
0.03916615553098507,0.0391744645668497,0.021214836513773455
0.039171934662701476,0.039180271139902544,0.02128176020115184
0.039181148262911074,0.03918831457594547,0.018290206775733037
0.03918974136420787,0.039197547215990114,0.019918099764166065
0.03919893953867317,0.03920680186814224,0.020057505538665348
0.03920731576001627,0.03921493332723918,0.019428943489871286
0.03921666753647137,0.03922096917882908,0.010968913546023258
0.03922411757627287,0.03922425470743006,0.00034960928546039834
0.039232313587655075,0.03922457215181257,0.019732294974677364
0.03924174007885237,0.03922221260457088,0.04976199893851765
0.03925150355809917,0.03921798162621294,0.08540292434049347
0.03926247073362967,0.03921312845039034,0.1256728940317688
0.03927213871367837,0.03920920311439215,0.16025508502368527
0.03928204760647947,0.03920786280375042,0.18885166952654292
0.03929404952026747,0.03921066206458462,0.21221395275088517
0.03930716256327657,0.0392188644255843,0.2246362543979758
0.03932135481870177,0.03923330214601736,0.2239309227527616
0.03933988803414627,0.03925429090192981,0.21758356846914023
0.039358716395378975,0.03928158970059351,0.19595835903458825
0.03937815127719687,0.03931439662718775,0.16190361391099944
0.039398699054397475,0.039351390932978715,0.12007533891776956
0.03942093110177767,0.03939085458467595,0.07629580596172982
0.03944385099413497,0.039430900616517536,0.03283243722668113
0.039469358706266375,0.03946978291649891,0.0010747836966280122
0.03949479381296917,0.03950618928178463,0.028853091041366692
0.03951922748904057,0.03953939525626957,0.05103279722407768
0.03954417230927787,0.03956922552477452,0.06335501297311097
0.03956741244847807,0.03959588643120989,0.07196321662149996
0.03958990408143857,0.039619792081572625,0.07549399481385458
0.03961175578295657,0.03964145987838454,0.07498808078774957
0.03963095612070997,0.03966146073780171,0.07697169101554592
0.03965002150213607,0.039680363456751654,0.07652443420226036
0.039668465318044376,0.03969863461422837,0.07605360061729965
0.03968511913329297,0.039716507523405976,0.07909360182989104
0.03970217111274017,0.03973387618477915,0.07985727518262829
0.03972054062124397,0.03975028524751088,0.07488474678766847
0.039738591223662675,0.03976506609955222,0.0666225829208114
0.03975483988485427,0.03977760639817282,0.0572672745871664
0.039771734769677075,0.039787652143307255,0.04002182384640505
0.03978758224298917,0.03979548443854782,0.019860959407861874
0.03980399066964878,0.03980185319733388,0.005369995015428451
0.03981752441451397,0.039807687979115165,0.02470378443522964
0.039830577042442875,0.03981374588375462,0.042256878855450375
0.03984294217979667,0.03982038410280854,0.05661749799082027
0.03985409049989718,0.03982754483956022,0.06660711611780483
0.03986365631604968,0.03983490699415132,0.07211912944067259
0.03987251525612598,0.039842091906313465,0.07630155664142536
0.03988099694799778,0.03984882866842618,0.08066067057838701
0.03988640461953698,0.039855041200323196,0.07863185341708885
0.03989153009861528,0.03986086498022523,0.0768712514015886
0.03989699941310448,0.03986661877359099,0.07614768017744347
0.03990274959087638,0.03987275381906192,0.07517219269851001
0.03990772965980278,0.039879793251326935,0.07000250005196794
0.03991204304775548,0.0398882662914129,0.059572887096089405
0.039916490006775676,0.03989863717014277,0.04472546716877433
0.03992022435626158,0.03991122746549201,0.022537174864755493
0.03992394456678068,0.03992613220220172,0.005479507209956915
0.03992942457780858,0.039943135263130106,0.03433729753558417
0.03993586692882068,0.039961639034982815,0.06453373406935076
0.039942422159292376,0.03998063550222688,0.09567107067795172
0.03994970980869928,0.03999875591051644,0.12276960721871336
0.03995686741651678,0.040014433634692224,0.14407089919078359
0.03996530492222038,0.04002618855070795,0.1523412084708539
0.03997629966528548,0.04003298694431268,0.1418022165679076
