CD_act,CD_pred,ErrorPercentage
0.0376807140346025,0.03770756728255987,0.07126523115435301
0.0376765680641574,0.03770343825645989,0.07131804642272331
0.0376733439666828,0.03770022500045268,0.07135292740048495
0.0376735732676766,0.03770044547700567,0.07132906968537578
0.0376734852891591,0.03770034937640502,0.07130767710958417
0.0376742258413344,0.03770107640652071,0.07127038336341103
0.0376763717919872,0.03770320040125797,0.07120804895676833
0.0376774228605252,0.0377042345894228,0.07116126014469903
0.0376779181663559,0.03770471523547483,0.0711214165300036
0.0376804040288867,0.03770717499696572,0.07104745495430147
0.0376828975675252,0.037709641716982975,0.07097158441664683
0.0376861355016788,0.037712848196093746,0.07088202082635237
0.037690736366154,0.037717409682151946,0.07076889063356258
0.0376955691335305,0.03772220128888907,0.07065062544680452
0.0377013392679768,0.03772792473570653,0.07051597700751708
0.0377089660692435,0.03773549442271537,0.07035025416277586
0.0377171302370814,0.037743598202808704,0.07017491935609692
0.0377254718712411,0.03775187816340161,0.06999592278298519
0.0377327474063224,0.03775909746404295,0.06983339282665074
0.0377394898102013,0.03776578624036582,0.06967881732574194
0.0377463155754751,0.0377725577714489,0.06952253636869589
0.0377520628798353,0.03777825647557125,0.0693832170690341
0.0377560821009734,0.037782236213290604,0.06927125607805137
0.0377590262165809,0.03778514643187337,0.06917608293880965
0.0377609268043493,0.03778701852424791,0.0690971385151481
0.0377611524419701,0.03778722445298185,0.06904453208046424
0.0377600259071348,0.037786085243161974,0.06901302475602727
0.037758919788421,0.03778496611354651,0.06898058861710049
0.0377583921164404,0.03778442195376837,0.06893788604052883
0.0377580697921874,0.037784081654983204,0.06889087005498515
0.0377588204214926,0.03778480815551151,0.06882559817497343
0.0377602194101867,0.03778617915097072,0.06874891404103765
0.0377631603641003,0.03778908343969544,0.06864646747040344
0.0377668988890642,0.037792780639129143,0.06853024957376211
0.037772229790909,0.03779806127955269,0.06838751322513163
0.037779526556691,0.037805296841013955,0.06821230087223348
0.0377871039878504,0.03781281123874629,0.06803181028149922
0.0377967685107622,0.03782240122541782,0.06781721206754852
0.0378081034866953,0.0378336524492049,0.06757536124125015
0.0378190724769185,0.03784453947940263,0.06733904566188147
0.0378292614067412,0.037854650502998445,0.06711496686192646
0.037840165541089,0.037865472794200036,0.06687934037591423
0.0378504207260703,0.037875649574411606,0.06665407638106423
0.0378535688958508,0.037878757528055126,0.06654229162283021
0.0378565003845961,0.03788164987081494,0.06643373255144182
0.0378581452420544,0.037883262383089394,0.06634540829827323
0.0378597497939081,0.03788483465343975,0.06625733045835427
0.0378598828087725,0.03788494312043177,0.0661922589297303
0.0378573833028908,0.037882432978135844,0.06616853321485056
0.0378527178925059,0.037877768257507875,0.06617851080896413
0.0378456347682693,0.037870698432876486,0.0662260383810539
0.0378364183954164,0.037861506336410146,0.06630633145971196
0.0378263201011955,0.037851436465606215,0.0663991748166952
0.0378222860251308,0.03784739748813009,0.06639329781020584
0.037815797506747,0.03784091653523331,0.06642469587434421
0.0378075833882307,0.037832718443786495,0.06648151852947062
0.037798078512646,0.03782323564040124,0.06655663130289813
0.037786643408631,0.03781183204494428,0.06666015830220258
0.0377768587019269,0.037802068918361534,0.06673454940642254
0.0377686858182752,0.03779390780762988,0.0667801614174147
0.037759701983417,0.03778493889642902,0.06683557254530617
0.0377478146230937,0.037773080790618314,0.06693411996666326
0.0377312477262614,0.03775656695270908,0.06710413244578031
0.0377108001301822,0.03773619180075568,0.06733262218203594
0.0376854383299538,0.03771092722379517,0.06763592244356774
0.0376567231587599,0.03768232545842971,0.06798865520473105
0.0376264673930323,0.03765218943435659,0.0683615632995972
0.0375986457892968,0.03762447204986917,0.06868933715618242
0.0375710739330216,0.03759700057455294,0.06900692159494091
0.0375471052899354,0.03757311034777539,0.06925982080158659
0.0375282161257667,0.03755426961588265,0.0694237371385864
0.0375168343062442,0.03754289310173864,0.0694589401699585
0.0375126848982029,0.037538707311578434,0.06936963708716669
0.0375166316862869,0.03754257138732145,0.06914187086799146
0.0375307243740264,0.03755652413045674,0.068743028173978
0.0375528535674583,0.03757846773430826,0.06820831019923822
0.0375814688726192,0.037606860382504124,0.06756391021061206
0.037615472295546,0.037640610222918564,0.06682869000036111
0.0376533238422754,0.03767818578318533,0.06602854243114785
0.0376948438895563,0.037719408665348834,0.06516746922869743
0.03773877339781,0.037763026861507266,0.06426669844725381
0.0377852842889331,0.037809211625507586,0.06332448471610837
0.0378357636096715,0.03785934280130588,0.062319851338616845
0.0378895652067709,0.037912777979752066,0.06126428966521544
0.0379462743269773,0.03796910490582196,0.0601655346923746
0.0380079465247971,0.03803036830867121,0.05899235797829214
0.0380731085253522,0.038095103039510615,0.05776915783949945
0.0381378452089147,0.03815941559331914,0.056559001396846886
0.0382050709200449,0.03822620481305936,0.05531698412153011
0.038270430403303,0.038291139081738756,0.05411143333774982
0.0383363258032493,0.038356607800041236,0.05290542681640763
0.0384022576644443,0.038422114391072064,0.051707185554739944
0.038468184131448,0.038487617414185445,0.050517806276062255
0.0385315621488209,0.03855058769537482,0.04937652535455607
0.0385936056611232,0.038612232832677625,0.04826491652006365
0.0386516252626704,0.038669877749569044,0.04722307735988263
0.0387055671500347,0.03872346944731456,0.046252512488601155
0.0387591638925529,0.03877672050601186,0.04529667747124038
0.0388090502380411,0.038826283738719033,0.04440588103092141
0.0388562965343152,0.03887322367690741,0.04356344814606792
0.0389002493291914,0.038916890333110465,0.04277865619379608
0.0389408843704854,0.038957259532203976,0.04205133494858772
0.0389760740060133,0.03899221502391938,0.04141263151231298
0.0390091999835911,0.03902512029498552,0.040811683913324404
0.0390383296510348,0.039054053045239935,0.040276810882248486
0.0390638079561603,0.03907935631175926,0.03980245760066825
0.0390866038467836,0.03910199377195967,0.039373912444272546
0.039104903231046,0.039120161051678884,0.03901766625718766
0.0391199892931988,0.03913513414687925,0.0387138492470918
0.0391330632747341,0.039148107670938244,0.03844420790298299
0.0391435117387009,0.03915847135194269,0.03821735091540627
0.039151732648148,0.03916662087252961,0.03802698724832143
0.0391588233661243,0.0391736475497166,0.03785656033046661
0.0391635932556789,0.0391783670192764,0.03772320762563868
0.0391675348798604,0.0391822636704416,0.03760458917412405
0.039169702001718,0.03918439622311793,0.03751425374460155
0.0391709319843004,0.03918559739418151,0.03743952246780868
0.0391710013906565,0.039185644811931306,0.0373833212196135
0.0391693149838354,0.03918394630646401,0.037354042659797644
0.0391663762880326,0.03918100282950127,0.03734463806686499
0.0391629676319913,0.0391775919591529,0.037342234375657736
0.03915991239357,0.0391745325178183,0.037334415106351625
0.0391562230817536,0.0391708422933845,0.03733560205839451
0.0391535538055268,0.03916816645117572,0.03732137757277532
0.0391498562738743,0.03916446769050181,0.037321763138268654
0.0391494027957809,0.039163995280111476,0.037273836351212584
0.0391488502802314,0.03916342409061013,0.03722666253137048
0.0391504326362105,0.03916497596563744,0.0371473019521415
0.039154990172703,0.039169486652074856,0.03702332527199483
0.0391598765986936,0.03917432406890691,0.036893553984783174
0.0391665796231671,0.03918096787736729,0.03673604981241488
0.039172465615883,0.03918679863527964,0.03658952575819179
0.0391817408962545,0.03919600008711443,0.03639243824740503
0.039190360190734,0.039204548756202065,0.03620422317889591
0.0391995962839942,0.03921371059012159,0.036006253802039756
0.0392079971607076,0.03922204140696956,0.035819851252270725
0.0392173634055466,0.03923133211261216,0.03561867971875525
0.0392248208031838,0.0392387239823722,0.03544485074428777
0.0392330201382917,0.03924685354457843,0.03525960081066954
0.0392424489955428,0.03925620577438266,0.035055862189997074
0.0392522169596096,0.03926589506618701,0.03484671092968946
0.0392631938151646,0.03927678653735125,0.03461950204723443
0.0392728797468804,0.03928639384740188,0.03441077050773874
0.0392827951633078,0.03929622925967849,0.03419842278239159
0.0392948524327804,0.03930819479882185,0.03395448822277866
0.0393080374571407,0.03932128188121451,0.03369393368532913
0.0393222667211971,0.03933540750185139,0.033418166728443686
0.0393406755097583,0.039353690125478596,0.033081830831988644
0.0393594311076328,0.03937231773305123,0.03274088333032322
0.039378847799629,0.03939160297778061,0.032390937938331275
0.0393994348705556,0.03941205246298416,0.032024805609568635
0.039421808842505,0.03943427940533065,0.03163366469425383
0.0394448719528492,0.03945719212807399,0.031233908528125708
0.0394704930619264,0.03948264952751577,0.030798869348551736
0.0394960129717454,0.039508006785366104,0.030367150297627547
0.0395205040843151,0.0395323413602772,0.02995223931568986
0.0395454802016444,0.03955715896622954,0.029532488986340956
0.039568726725742,0.03958025699117515,0.02913984448645186
0.0395912010586169,0.03960258774479177,0.028760648503717887
0.0396130085954043,0.039624256122007165,0.028393517689462532
0.0396321344806486,0.0396432581239301,0.028067232379163497
0.0396511482777413,0.039662149472665796,0.027744959231539874
0.0396695775795401,0.039680460312269974,0.02743344747761169
0.039686245378903,0.0396970199804151,0.027149460497540176
0.0397033312686877,0.03971399634259978,0.026861912014158495
0.0397217460417522,0.03973229529563235,0.02655788058526707
0.0397398446909542,0.0397502806969306,0.026260812183742595
0.0397561631204107,0.03976649631080575,0.02599141764196852
0.0397731377755398,0.039783365475873876,0.025715095428973066
0.0397889940252037,0.039799123203296906,0.025457235955219915
0.0398053624038573,0.03981539122245273,0.025194642102939188
0.0398188294459553,0.039828774419974976,0.02497555593183175
0.0398318108859527,0.03984167549766873,0.024765662159510857
0.0398441328583043,0.039853921499930174,0.024567335072104526
0.039855275697465,0.039864995532967344,0.024387826535507837
0.0398648341378896,0.03987449448705052,0.02423275894616683
0.039873674314033,0.0398832798071417,0.024089811821836515
0.0398821163603501,0.03989166987790584,0.023954389655313355
0.0398873489315641,0.03989686858021894,0.023866335842903014
0.039892108858618,0.039901598033727614,0.02378709820342263
0.0398973740837661,0.039906830490821804,0.023701828185114272
0.0399030493558437,0.03991247121212998,0.023611870366746043
0.0399080514236861,0.03991744277774306,0.023532479592295655
0.0399124514361287,0.03992181595238006,0.023462643647313316
0.0399170355420068,0.03992637265114897,0.023391288995763943
0.0399209518901558,0.03993026560826663,0.023330400879364513
0.0399247708294109,0.03993406210072362,0.02327194651266313
0.0399302795086075,0.03993953965417255,0.023190785737059436
0.0399366936765809,0.03994591823886705,0.02309796189152146
0.0399431770821665,0.0399523661050324,0.023005237783165672
0.0399503624741996,0.03995951259369316,0.022903720834747288
0.0399574006015155,0.03996651302506757,0.02280534623095934
0.0399657146129495,0.039974782884610205,0.02269012764696965
0.039976595057337,0.039985605771703486,0.022539974586536515
0.0399863534835134,0.03999531309302097,0.02240666809306915
0.0399960843925304,0.04000499350557479,0.02227496311128529
0.0400047059336325,0.04001357118140528,0.02216051228444381
0.0400104174759156,0.04001925490790348,0.02208782748443037
0.0400182730783451,0.040027071547327056,0.021986128598627294
0.0400267721998864,0.04003552865236755,0.021876489159356388
0.0400331454995048,0.0400418718070262,0.021797706406839014
0.0400406868361658,0.04004937715060299,0.02170370971094567
0.0400483506688347,0.04005700478603702,0.0216091725571501
0.0400533520564769,0.04006198478132104,0.02155306460234607
0.0400591330580578,0.04006774067783566,0.02148728422401625
0.0400644349325427,0.04007302052640399,0.021429464500741537
0.040067689538897,0.040076264643680796,0.021401545440926692
0.0400731813360862,0.04008173443550501,0.02134369953579356
0.0400787805830755,0.040087311642225856,0.02128572532957714
0.0400856049388304,0.04009410791995934,0.02121205640258596
0.0400963242623162,0.04010477876766596,0.02108548727421847
0.0401098176124984,0.04011820929424378,0.02092176490666457
0.0401272008226864,0.04013550934199491,0.020705454500115728
0.0401519307013078,0.04016011719780487,0.020388799128920297
0.0401843529746859,0.04019237688716234,0.019967753323021475
0.0402248693419794,0.04023268818289957,0.019437828010577533
0.0402770565758221,0.04028460884457804,0.018750796105780006
0.0403386769808606,0.04034591354189085,0.017939510097676956
0.0404069117781568,0.04041379904827755,0.017044782235677736
0.0404819884514332,0.04048849199671058,0.01606528119333659
0.0405590427438513,0.040565154717860416,0.015069325101480782
0.0406353230858174,0.0406410508244838,0.014095467271909114
0.0407085235500379,0.04071388711093167,0.013175523025730617
0.0407761977903255,0.04078123060266308,0.012342524831423249
0.0408361814247578,0.04084092899642133,0.011625895218148453
0.0408890611901045,0.04089356592821631,0.011016976131749304
0.0409344245241726,0.0409387310590617,0.010520570251470681
0.040970220864769,0.04097438486908007,0.01016349002562258
0.0409973090497006,0.04100138157397682,0.00993363801337151
0.0410148326940907,0.04101886912565681,0.009841394688145893
0.0410247970816345,0.04102884221109512,0.009860205895898958
0.0410276693379701,0.04103176532721363,0.00998348019671496
0.0410256833331602,0.04102986003250159,0.010180694145844932
0.0410165489372675,0.041020848242986976,0.01048188068199578
0.0410008724203547,0.041005332680273524,0.01087845125121313
0.0409784384524845,0.040983098889517997,0.01137290050449377
0.0409491903037196,0.04095409016196345,0.011965702392414884
0.0409123380441227,0.04091752053645402,0.012667309127461243
0.0408668681437565,0.04087238165571219,0.013491398304115238
0.0408169150726837,0.0408227854452613,0.01438220543405913
0.0407630354921569,0.040769285345409745,0.015332158602481246
0.0407053568944383,0.04071200779503539,0.01633912856811868
0.0406458408706612,0.040652903229338413,0.017375353851549355
0.0405914514609243,0.04059889800013629,0.018345092239821142
0.0405351933053265,0.040543034217651715,0.019343468442734813
0.0404776006439666,0.04048584305220398,0.020362887390185658
0.0404172421169434,0.04042590065704292,0.02142288698093174
0.0403580111643556,0.04036707931631544,0.02246927362924798
0.040300161226302,0.040309630912188046,0.02349788585924315
0.0402411247428816,0.04025100151529242,0.02454397702332831
0.040180793754193,0.04019108355359845,0.02560875095797341
0.0401217383003351,0.04013243303653301,0.02665571495893402
0.0400615299762298,0.040072634536283944,0.027718761766551577
0.0399957933325479,0.040007335917251884,0.02885949681760604
0.0399324929254987,0.03994445871836931,0.029965053504013555
0.0398709138694351,0.03988329180541239,0.031045027003453074
0.0398109548787097,0.0398237343404911,0.03210036488784782
0.0397525718676754,0.03976574237774656,0.03313121504441639
0.0396970207506851,0.03971056497202718,0.034118986981780196
0.0396443875090934,0.039658287561308465,0.0350618412552711
0.0395962178292407,0.03961044745683835,0.03593683532861002
0.0395518967205333,0.03956643294345044,0.03675227769694335
0.0395099048361772,0.03952473289005868,0.03752996607549363
0.0394716712293786,0.03948676869118115,0.038248853753413393
0.0394362043533436,0.03945155417401897,0.038923169526763245
0.0394032198612783,0.03941880655815801,0.039556911680260466
0.0393728416063888,0.03938864906540621,0.040148128436960466
0.0393452098738861,0.03936122128598272,0.04069469230927656
0.0393182919301313,0.03933450148743855,0.04122650428471441
0.0392925552586045,0.03930895468558182,0.041736728164887146
0.0392676608996936,0.03928424379842981,0.04223042156386998
0.0392426458937863,0.0392594111036603,0.04272191513123663
0.0392204758812703,0.03923740632708846,0.04316736459143924
0.0391988723025333,0.039215963229676326,0.043600558228104616
0.039178998997963,0.03919623943825877,0.04400428989181202
0.0391604754079473,0.039177856494830444,0.04438425913393286
0.0391445823728738,0.03916208839628989,0.04472144637879751
0.0391280651110503,0.03914569789019262,0.04506427571176757
0.0391146245514807,0.03913236609000851,0.0453578136854077
0.0391026956846555,0.039120536498122485,0.045625533366967744
0.0390918697382895,0.03910980259532837,0.04587362323399929
0.0390821721400974,0.039100189724656176,0.046101799291480214
0.0390733449177941,0.03909144135498172,0.04631402104348748
0.0390660192990944,0.039084185367664635,0.04650094608091782
0.039058538511713,0.039076773962819715,0.04668748960293117
0.0390531613833649,0.03907145385869209,0.04683993479458051
0.0390490813417647,0.03906742287785911,0.04697046758637303
0.0390460690146272,0.03906445293521218,0.04708264122079278
0.0390405566296674,0.03905899551982639,0.04723009032350428
0.0390352294145999,0.039053721454178875,0.047372693477901205
0.0390296503620268,0.03904819608111318,0.04751700031732608
0.0390234413502188,0.039042043387622294,0.047668879934373534
0.0390158927546078,0.039034557632667256,0.04783916691807282
0.0390105196595569,0.039029234966675534,0.047975026433790896
0.0390045295494292,0.039023297900642906,0.048118388891017785
0.0389970357085878,0.039015864484601995,0.04828258269396986
0.0389864754213958,0.039005380408217646,0.048491141139348895
0.0389756409722162,0.038994622913524096,0.04870206322309176
0.0389660506454122,0.03898510210186245,0.048892449028561685
0.0389555385253469,0.03897466371056937,0.04909490651764474
0.0389444502963834,0.038963651554347986,0.049304221316398444
0.0389334696428848,0.038952745628085324,0.04951006262049708
0.0389230228492141,0.038942369912528384,0.049705962944424704
0.0389106686753651,0.0389300963542957,0.049928925901244134
0.0388993220173194,0.03891882410057958,0.05013476392079821
0.0388871885035094,0.038906768312274125,0.050350281206265515
0.0388760787011871,0.03889572981880594,0.050548096092401816
0.038865478777604,0.03888519756433694,0.050735993362591526
0.0388563179000122,0.0388760957238142,0.05089989188604557
0.0388485138356632,0.03886834251763448,0.051041030952063624
0.0388414799518091,0.03886135448192012,0.051168313194242615
0.0388355370157015,0.038855450667287156,0.05127687967236193
0.0388301893945923,0.038850138119907444,0.05137426735787488
0.0388248738557332,0.03884485664991607,0.051469051147776494
0.038819203966376,0.0388392219155443,0.05156712946932802
0.0388146236937726,0.03883467012001925,0.051646581465809895
0.0388114148051748,0.03883148152393573,0.051703136465554266
0.0388094950678343,0.038829574347690535,0.05173806003180019
0.038807250849003,0.03882734365684723,0.0517759114718237
0.0388054267159326,0.038825530020252436,0.05180539429960645
0.0388048523707738,0.03882495867828033,0.051813900267970926
0.0388055715257197,0.03882567313983865,0.05180084541630484
0.0388057644210623,0.038825863494259795,0.05179404013127314
0.0388062518524807,0.03882634614181522,0.05178106200750065
0.0388075556156536,0.0388276400926137,0.051754037690533106
0.0388105251062599,0.03883059019294226,0.05170011646948582
0.0388134981199784,0.03883354321172145,0.05164464094705274
0.0388161514524881,0.038836177708600345,0.051592585464724706
0.0388189626994678,0.03883896873166365,0.05153675112529593
0.0388217516565964,0.038841737070638246,0.051479938923502284
0.0388257265195527,0.03884568444000634,0.05140385574908436
0.0388300882840155,0.038850016161158143,0.05132071036482685
0.0388345865456639,0.03885448320178231,0.05123437092606203
0.0388392517001765,0.03885911581772026,0.051144439385969326
0.0388447797432323,0.038864606281175565,0.05104041797719589
0.0388499166705102,0.03886970736329087,0.05094140342312323
0.038855077677689,0.03887483204811696,0.05084115541301846
0.0388595831859185,0.03887930442824799,0.05075000993998437
0.0388641586144484,0.038883846031533435,0.05065700065797486
0.0388680619973188,0.03888771895092939,0.050573536730359976
0.0388699190234056,0.03888955625917004,0.05052039278140521
0.0388710385815842,0.038890659782449384,0.05047768616730223
0.0388725397607305,0.03889214256885817,0.050428421318329676
0.03886824604972,0.03888786134651792,0.05046612284183964
0.0388643101374284,0.03888393566225795,0.050497550992548636
0.0388600847743141,0.038879721742610424,0.05053248959791585
0.038856080977348,0.038875727802909356,0.05056306520672298
0.0388532531989747,0.03887290313355263,0.050574747183445797
0.0388505076583956,0.03887015983896649,0.050584102384669205
0.0388486875748122,0.03886833659463102,0.050578336220457785
0.0388472425674262,0.03886688597926811,0.050565781619668265
0.0388466518554388,0.0388662846281598,0.05053916305081801
0.0388458554580517,0.03886547826375073,0.05051454130086588
0.0388507385792231,0.03887032038203126,0.05040265262455015
0.0388561125731886,0.0388756503639378,0.05028241235507351
0.0388615050830311,0.038880998417755615,0.050161039009850764
0.0388670452071874,0.03888649295930435,0.050036610741262484
0.0388719728440941,0.03889137799191984,0.04992066624345022
0.0388769500921882,0.0388963120617117,0.049803211099600106
0.0388798206499064,0.038899150489256164,0.049716894333997716
0.0388781090760609,0.03889743107273562,0.04969891060523607
0.0388670584162327,0.03888642238811052,0.04982103783222089
0.03884361408489,0.03886308672254115,0.05013085962750691
0.0388012533972334,0.03882093608199742,0.05072693029402681
0.0387383416684633,0.038758344155108586,0.051634855246187855
0.03865518641378,0.03867561637356058,0.052851794742091285
