time,V,alpha,q,theta,dVdt,dalphadt,dqdt,dthetadt,CL,CD,Cm,dele
10.42,30.748471695067515,0.027159354842703713,-0.16181694555767134,0.12520269237655046,0.18532935008982154,0.03136036349074223,0.26744504766446653,-0.16181694555767134,0.3927768176714552,0.038273247948550845,0.027738188065227598,0.0446044
10.44,30.75256975518536,0.027826986469060656,-0.15589618906533684,0.12202371479240928,0.22434466570491485,0.03550075564720184,0.32319752894573733,-0.15589618906533684,0.3985458255126282,0.03810916204523149,0.03351164945724926,0.0372406
10.46,30.757445359540547,0.028585060725775456,-0.148837275298044,0.11897456326752204,0.26305503828056576,0.04039455296272937,0.38094346851331634,-0.148837275298044,0.4054730265349613,0.037935898689756796,0.03948667878237581,0.0293812
10.48,30.763089371138843,0.02944760107884494,-0.14065289859931557,0.1160777621636146,0.3012998695937905,0.04598645195312556,0.4379141900995883,-0.14065289859931557,0.4136912964675836,0.03776136224423264,0.04537532213757772,0.0213081
10.5,30.76949166375527,0.03042769067296489,-0.13136503880377906,0.11335484089594103,0.33892009413597923,0.05221579507202495,0.4913946148016329,-0.13136503880377906,0.42332102265744254,0.037593330117591556,0.050895612743021845,0.0132997999999999
10.52,30.77663993187465,0.03153928901034114,-0.12106059409159399,0.11082969020647894,0.375727362034324,0.05896592599532091,0.5382525008354,-0.12106059409159399,0.4344538177479479,0.037441076849423986,0.055722968789479556,0.005691
10.54,30.784515307541337,0.03279017975941838,-0.10989220120765264,0.1085198261240972,0.4115925702212594,0.06609738763847434,0.5776469229744103,-0.10989220120765264,0.4470454918425317,0.03730794277013615,0.0597707109138809,-0.0014020999999999
10.56,30.79309650105008,0.034185119322408204,-0.09802502917904773,0.10643923866325833,0.4463955405125579,0.07346693295731149,0.6088880951570846,-0.09802502917904773,0.4610246040548336,0.03719683989221874,0.06296821094603701,-0.007875
10.58,30.802361841384254,0.03572815809455278,-0.08561937412543826,0.10460092005634872,0.4800217136270025,0.0809370826889301,0.6313802656975204,-0.08561937412543826,0.47631705118104695,0.03711037048187666,0.06525496549279206,-0.013634
10.6,30.81228781777249,0.03742158299509043,-0.07285447398865791,0.103016219741483,0.5123743505744834,0.08836460062623344,0.6452878812834517,-0.07285447398865791,0.4928071268146328,0.03704915870279871,0.06664939545405747,-0.0186587
