time,V,alpha,q,theta,dVdt,dalphadt,dqdt,dthetadt,CL,CD,Cm,dele
0.05,0.9499999999999991,0.2618684999511951,0.5657025546707349,0.2894111746038285,0.6273679428815448,0.5283757190771112,0.7030100780564512,0.5657025546707349,0.31708998035718683,0.16823350034641624,0.530161187430181,0.4080858634104469
0.051217861975642764,0.9495539499074238,0.26590660116770265,0.5801590570100862,0.29077557966340295,0.627050196270436,0.5410812987871342,0.6820376306723244,0.5801590570100862,0.3242155158276445,0.1738546676534834,0.5169191031289792,0.4086604089656794
0.052435723951285526,0.9491045859425774,0.2703449825865549,0.5934502537440669,0.292347403159228,0.6266201832604179,0.5518171430994762,0.661804589824441,0.5934502537440669,0.3314013177516424,0.17999417410777327,0.5041390398072773,0.4092349545209119
0.05365358592692828,0.9486506514527607,0.2750911625650194,0.605683755633954,0.29410432440457995,0.6260838491328276,0.5608753457533343,0.6436275959390114,0.605683755633954,0.3385687777414634,0.18608634603320584,0.49265587927858345,0.4091560410350125
0.05487144790257104,0.9481910521059201,0.28008661904226195,0.6169209859142802,0.29603024356827184,0.6254344221601029,0.568372735290541,0.6261922867908267,0.6169209859142802,0.34570683544748926,0.19250131625602016,0.48163734512198136,0.40907712754911313
0.056089309878213804,0.9477248420932525,0.28529372054648616,0.6271995870121703,0.2981128261809949,0.6246747264909375,0.5744060399244942,0.6095039375591432,0.6271995870121703,0.35279200295299346,0.19919035424973802,0.47108710396707054,0.4089982140632137
0.057307171853856566,0.9472510756059529,0.29067483560589624,0.6365572013547488,0.30033973777344103,0.6238075929009738,0.579071964945347,0.5935678161169813,0.6365572013547488,0.3598007974697463,0.20610472948788375,0.46100880888919854,0.4089193005773143
0.05852503382949933,0.9467688068352212,0.2961923327486962,0.6450314713691407,0.3026986438763019,0.6228300153609577,0.582439557399791,0.5773982035603263,0.6450314713691407,0.36672833130662247,0.21353109275092053,0.45077733049343005,0.40933186581938485
0.05974289580514209,0.9462770899722533,0.301808580503089,0.6526600394824711,0.3051772100202689,0.6217569484222331,0.5846627367323337,0.5630537419464592,0.6526600394824711,0.3735126144849587,0.22072586012855705,0.4416990034167261,0.4092176489318989
0.06096075778078485,0.9457749792082447,0.3074859473972794,0.6594805481218644,0.30776310173603394,0.6205770661867811,0.585771081318908,0.5481352682358679,0.6594805481218644,0.38017529163795777,0.22845419122367588,0.4322515720749901,0.4097693511096342
0.062178619756427606,0.9452615287343944,0.3131868019594704,0.6655306397144457,0.3104439845542887,0.6193061150774949,0.5859221479368742,0.534833022843321,0.6655306397144457,0.38665189297616764,0.2359276271624172,0.42382548212558097,0.4099029502568148
0.06339648173207037,0.9447357937970685,0.3188735766985538,0.6708479837805826,0.31320754203438805,0.6179429707209946,0.5851935964675608,0.5224752113569325,0.6708479837805826,0.39293171726708415,0.24332661876786213,0.4159947560247895,0.4099541748002934
0.06461434370771313,0.9441972517074101,0.3245383845480447,0.6754813919529481,0.3160490272601485,0.6164875413425006,0.5836418709450807,0.5104962990521383,0.6754813919529481,0.3990298103340432,0.2508185631384933,0.40840042403918775,0.4101833007988258
0.06583220568335589,0.943644453239366,0.330120732189356,0.6794552597462398,0.31894785268410386,0.614946403643445,0.5813830024399836,0.4991360168365825,0.6794552597462398,0.4048958925338192,0.2582594658534205,0.40119495427659524,0.4104941091774998
0.06705006765899865,0.9430767948702719,0.3356091223395783,0.6828150822754251,0.32189751943237904,0.6133249381337247,0.5784957637589165,0.48861151409675185,0.6828150822754251,0.41052649267668617,0.26554941236560314,0.3945166253787274,0.4107619996954215
0.0682679296346414,0.9424936730774626,0.34099205771580304,0.6856063546554724,0.3248915286310993,0.6116315715338566,0.575073338417601,0.47965616843026293,0.6856063546554724,0.4159084294155954,0.2724132395859256,0.3888322599592331,0.410605557170743
0.06948579161028416,0.9418944843382745,0.3462580410351218,0.6878745720013482,0.3279233814063903,0.6098568409654509,0.5711241922766117,0.4699694714332148,0.6878745720013482,0.42108557984947587,0.2796050743799663,0.38267896525013473,0.41115172155999485
0.07070365358592692,0.9412786251300453,0.351395575014625,0.6896652294280204,0.330986578884377,0.608017715378326,0.5667819242245796,0.46173283549313116,0.6896652294280204,0.42601754033993516,0.2863584908991482,0.3774445561199495,0.41129916517838583
0.07192151556156968,0.9406454919301092,0.3563931623714041,0.6910238220504566,0.33407462219118467,0.6061123308289297,0.5620909481699837,0.4539339365491027,0.6910238220504566,0.43072397741425666,0.292990675573937,0.3724852874363171,0.41153452118896305
0.07313937753721245,0.939994481215802,0.3612393058225501,0.6919958449836245,0.3371810124529386,0.6041500485487623,0.5571488330569546,0.44746383232053905,0.6919958449836245,0.4351887435162934,0.2991726153589239,0.36836888976079424,0.4113974609239799
0.07435723951285521,0.9393249894644601,0.3659225080851534,0.6926267933424914,0.3402992507957642,0.6021320587725346,0.5520144345903668,0.44182793776168394,0.6926267933424914,0.4394217756055032,0.3050457757744229,0.36478102962361,0.4111171103819688
0.07557510148849797,0.9386367586862776,0.37044225007665077,0.6929782327082293,0.34342717729233285,0.6000626804874826,0.5467743836192098,0.4373114406826993,0.6929782327082293,0.44343132751592107,0.3104909202617763,0.36190400094264763,0.4105197214492391
0.07679296346414073,0.9379291607231918,0.37479327037736676,0.6930828932637108,0.3465596958837652,0.5979404993806429,0.5414501314695206,0.43294417729876916,0.6930828932637108,0.44723868823929774,0.31582150112395146,0.3591198593686714,0.41007462169982406
