time,theta
0.232679296346414,0.2464505874675152
0.2338971583220568,0.2423262856956163
0.2351150202976995,0.2382593042167789
0.2363328822733423,0.2342502633275987
0.2375507442489851,0.230300052995428
0.2387686062246278,0.2264079918752025
0.2399864682002706,0.2225733986218589
0.2412043301759133,0.2187955919443464
0.2424221921515561,0.215073457629677
0.2436400541271988,0.2114059244873327
0.2448579161028417,0.2077923535071683
0.2460757780784844,0.2042321056790388
0.2472936400541272,0.2007245419927993
0.2485115020297699,0.1972690234383046
0.2497293640054126,0.1938649110054098
0.2509472259810554,0.1905115450138469
0.2521650879566982,0.1872082840656849
0.253382949932341,0.1839539019189089
0.2546008119079837,0.1807470624229633
0.2558186738836265,0.1775864294272925
0.2570365358592692,0.1744706667813413
0.258254397834912,0.1713993722702177
0.2594722598105548,0.1683715018103917
0.2606901217861975,0.1653825717495271
0.2619079837618402,0.1624336864261824
0.2631258457374831,0.1595259501789155
0.2643437077131258,0.156660467346285
0.2655615696887686,0.1538383422668489
0.2667794316644113,0.1510606792791655
0.2679972936400541,0.1483285827217932
0.2692151556156968,0.1456416887689622
0.2704330175913396,0.14300702301652
0.2716508795669823,0.1404264474419395
0.2728687415426252,0.1379008635041212
0.2740866035182679,0.1354311726619657
0.2753044654939107,0.1330182763743732
0.2765223274695534,0.1306630761002443
0.2777401894451962,0.1283664732984796
0.2789580514208389,0.1261292589487077
0.2801759133964817,0.1239507935275577
0.2813937753721244,0.121829666662236
0.2826116373477672,0.1197644684220889
0.28382949932341,0.1177537888764626
0.2850473612990527,0.1157967124806185
0.2862652232746955,0.1138909261408343
0.2874830852503383,0.1120350268555823
0.288700947225981,0.1102299226387348
0.2899188092016238,0.1084765215041645
0.2911366711772665,0.1067761675116004
0.2923545331529093,0.1051304989366572
0.2935723951285521,0.1035414169413071
0.2947902571041948,0.1020126991640267
0.2960081190798376,0.1005481232432924
0.2972259810554803,0.0991514696139308
0.2984438430311231,0.0978279548592168
0.2996617050067658,0.0965830840129528
0.3008795669824086,0.0954217450074036
0.3020974289580514,0.0943488257748341
0.3033152909336942,0.093369291709619
0.3045331529093369,0.0924881403882291
0.3057510148849797,0.0917104015316679
0.3069688768606224,0.0910418774910731
0.3081867388362652,0.0904883706175825
0.3094046008119079,0.0900556832623338
0.3106224627875507,0.0897496177764648
0.3118403247631935,0.0895764971935231
0.3130581867388363,0.0895439586443987
0.314276048714479,0.0896623731364144
0.3154939106901218,0.0899428404060214
0.3167117726657645,0.0903985487962089
0.3179296346414073,0.0910421528731109
0.31914749661705,0.0918860113731544
0.3203653585926928,0.092942347522575
0.3215832205683355,0.094221138503662
0.3228010825439784,0.0957298250341981
0.3240189445196211,0.0974796723230157
0.3252368064952638,0.0994701211999757
0.3264546684709066,0.1017006124949387
0.3276725304465493,0.1041703951162181
0.3288903924221921,0.1068756172828981
0.3301082543978348,0.109810166988658
0.3313261163734776,0.1129648373802676
0.3325439783491204,0.1163304216044969
0.3337618403247632,0.1198977128081158
0.3349797023004059,0.1236575041378943
0.3361975642760487,0.1275998841998324
0.3374154262516914,0.1317154265098098
0.3386332882273342,0.1359920859123491
0.3398511502029769,0.1404167703189925
0.3410690121786197,0.1449763876412834
0.3422868741542625,0.149657845790764
0.3435047361299053,0.1544481796750418
0.344722598105548,0.1593407155127732
0.3459404600811908,0.1643090121634444
0.3471583220568335,0.169343113180549
0.3483761840324763,0.1744330621175825
0.349594046008119,0.1795689025280386
0.3508119079837618,0.1847406779654124
0.3520297699594046,0.1899384319831981
0.3532476319350474,0.1951522081348906
0.3544654939106901,0.2003733872020711
0.3556833558863328,0.2055977279721355
0.3569012178619756,0.2108098039321254
0.3581190798376183,0.216007934142464
0.3593369418132611,0.2211904376635746
0.3605548037889038,0.22635563355588
0.3617726657645467,0.2315018408798038
0.3629905277401894,0.2366273786957686
0.3642083897158322,0.2417305660641978
0.3654262516914749,0.2468109509231392
0.3666441136671177,0.2518704331077895
0.3678619756427604,0.256908365335558
0.3690798376184032,0.2619290801051895
0.3702976995940459,0.2669369099154278
0.3715155615696888,0.2719361872650179
0.3727334235453315,0.2769312446527037
0.3739512855209743,0.2819264145772301
0.375169147496617,0.2869260295373412
0.3763870094722598,0.2919344220317815
0.3776048714479025,0.2969559245592952
0.3788227334235453,0.3019948696186271
0.380040595399188,0.3070555897085211
0.3812584573748309,0.3121424173277221
0.3824763193504736,0.317245898643173
0.3836941813261164,0.3223931335672562
0.3849120433017591,0.3275890599573501
0.3861299052774019,0.3328351118673168
0.3873477672530446,0.3381327233510188
0.3885656292286873,0.3434833284623175
0.3897834912043301,0.3488883612550756
0.3910013531799729,0.3543492557831547
0.3922192151556157,0.3598674461004171
0.3934370771312584,0.3654443662607245
0.3946549391069012,0.3710814503179394
0.3958728010825439,0.3767801323259236
0.3970906630581867,0.3825418463385396
0.3983085250338294,0.3883655374757286
0.3995263870094722,0.394248771426826
0.4007442489851149,0.4001928002534912
0.4019621109607578,0.4061968803723098
0.4031799729364005,0.4122602681998665
0.4043978349120433,0.4183822201527474
0.405615696887686,0.4245619926475369
0.4068335588633288,0.4307988421008211
0.4080514208389715,0.4370920249291843
0.4092692828146143,0.4434407975492128
0.410487144790257,0.449844416377491
0.4117050067658999,0.4563021378306047
0.4129228687415426,0.462813218325139
0.4141407307171854,0.4693771739510794
0.4153585926928281,0.4759951084473118
0.4165764546684709,0.4826598839523594
0.4177943166441136,0.4893672537496643
0.4190121786197563,0.4961129711226676
0.4202300405953991,0.5028927893548115
0.4214479025710419,0.5097024617295373
0.4226657645466847,0.516537741530287
0.4238836265223274,0.5233943820405018
0.4251014884979702,0.5302681365436245
0.4263193504736129,0.5371547583230954
0.4275372124492557,0.5440500006623575
0.4287550744248984,0.5509496168448517
0.4299729364005412,0.5578493601540201
0.431190798376184,0.5647473152940107
0.4324086603518268,0.5716383043729872
0.4336265223274695,0.5785192236717753
0.4348443843031123,0.585388192848642
0.436062246278755,0.5922433315618526
0.4372801082543978,0.5990827594696742
0.4384979702300405,0.6059045962303723
0.4397158322056833,0.6127069615022138
0.4409336941813261,0.6194879749434647
0.4421515561569689,0.6262457562123915
0.4433694181326116,0.63297842496726
0.4445872801082544,0.6396841008663373
0.4458051420838971,0.6463609035678886
0.4470230040595399,0.6530069981583573
0.4482408660351826,0.6596207694579267
0.4494587280108253,0.6662019874147989
0.4506765899864682,0.672750912105207
0.4518944519621109,0.6792678036053834
0.4531123139377537,0.6857529219915608
0.4543301759133964,0.6922065273399715
0.4555480378890392,0.6986288797268486
0.4567658998646819,0.7050202392284242
0.4579837618403247,0.7113808659209314
0.4592016238159674,0.7177110198806023
0.4604194857916103,0.7240099448964585
0.461637347767253,0.7302765950166473
0.4628552097428958,0.7365172485601816
0.4640730717185385,0.7427303551005684
0.4652909336941813,0.7489143642113155
0.466508795669824,0.7550677254659302
0.4677266576454668,0.7611888884379202
0.4689445196211095,0.7672763027007924
0.4701623815967523,0.7733284178280553
0.4713802435723951,0.7793436833932151
0.4725981055480379,0.7853205489697804
0.4738159675236806,0.7912575431104115
0.4750338294993234,0.7971547551017106
0.4762516914749661,0.8030055142088692
0.4774695534506089,0.8088087936107407
0.4786874154262516,0.8145635664861788
0.4799052774018943,0.8202688060140364
0.4811231393775372,0.8259234853731674
0.4823410013531799,0.8315265777424244
0.4835588633288227,0.8370770563006619
0.4847767253044654,0.8425738942267322
0.4859945872801082,0.8480160646994892
0.4872124492557509,0.8534025408977862
0.4884303112313937,0.8587319521164797
0.4896481732070364,0.8640057595056111
0.4908660351826793,0.8692216932815406
0.492083897158322,0.8743772369144466
0.4933017591339647,0.8794692652357707
0.4945196211096074,0.8844941735340458
0.4957374830852503,0.8894490922380727
0.496955345060893,0.8943229457129517
0.4981732070365358,0.8991046583237845
0.4993910690121785,0.9037825944396282
0.5006089309878213,0.9083415558110648
0.5018267929634641,0.9127613324259016
0.5030446549391069,0.9170203518501676
0.5042625169147495,0.9210970416498916
0.5054803788903924,0.9249711569655924
0.5066982408660351,0.9286169328146368
0.5079161028416779,0.932016367484626
0.5091339648173207,0.9351537136632702
0.5103518267929633,0.938013224038278
0.5115696887686062,0.9405860801985312
0.512787550744249,0.9428506020979296
0.5140054127198916,0.9448048971901952
0.5152232746955344,0.9464484668258244
0.5164411366711772,0.9477808123553116
0.51765899864682,0.9488014351291532
0.5188768606224627,0.9495098364978448
0.5200947225981054,0.9499092209037624
0.5213125845737483,0.95
0.5225304465493911,0.9497870354914923
0.5237483085250337,0.9492805618515197
0.5249661705006765,0.948490813553362
0.5261840324763193,0.9474280250702996
0.5274018944519621,0.9461024308756124
0.5286197564276048,0.9445241179867532
0.5298376184032475,0.942706022512698
0.5310554803788904,0.9406634366292732
0.5322733423545332,0.9384070341055109
0.5334912043301758,0.9359474887104404
0.5347090663058186,0.9332954742130932
0.5359269282814614,0.9304616643824996
0.5371447902571042,0.9274567329876904
0.5383626522327469,0.9242917765463096
0.5395805142083896,0.9209748226808364
0.5407983761840325,0.9175146543153022
0.5420162381596753,0.9139205318712336
0.5432341001353179,0.9102017157701562
0.5444519621109607,0.906367466433596
0.5456698240866035,0.902427044283079
0.5468876860622462,0.8983864288118106
0.548105548037889,0.8942564537065067
0.5493234100135317,0.8900535222884736
0.5505412719891746,0.8857816217081846
0.5517591339648172,0.881444739116114
0.55297699594046,0.8770468616627349
0.5541948579161028,0.8725919764985209
0.5554127198917456,0.868084070773945
0.5566305818673883,0.8635271316394816
0.5578484438430311,0.8589251462456039
0.5590663058186738,0.8542801441364276
0.5602841677943167,0.8495924643529515
0.5615020297699593,0.8448652731247923
0.5627198917456021,0.8400988253911739
0.5639377537212449,0.83529337609132
0.5651556156968877,0.8304491801644548
0.5663734776725304,0.8255664925498031
0.5675913396481732,0.8206455681865884
0.5688092016238159,0.8156866620140353
0.5700270635994586,0.8106900289713673
0.5712449255751014,0.8056559239978086
0.5724627875507442,0.8005846020325841
0.573680649526387,0.7954763180149174
0.5748985115020296,0.7903313268840325
0.5761163734776725,0.7851500702388899
0.5773342354533153,0.7799312919509523
0.578552097428958,0.7746738990614184
0.5797699594046007,0.7693771944691811
0.5809878213802435,0.7640404810731336
0.5822056833558863,0.7586630617721696
0.5834235453315291,0.7532442394651818
0.5846414073071717,0.7477833170510637
0.5858592692828146,0.7422795974287076
0.5870771312584574,0.7367323834970081
0.5882949932341001,0.7311409781548572
0.5895128552097428,0.7255075986050593
0.5907307171853856,0.7198275628362168
0.5919485791610284,0.7141014529249972
0.5931664411366712,0.708330714303156
0.5943843031123138,0.7025167924024495
0.5956021650879567,0.6966611326546335
0.5968200270635995,0.6907651804914653
0.5980378890392422,0.6848303813447005
0.5992557510148849,0.6788581806460956
0.6004736129905276,0.6728500238274067
0.6016914749661705,0.666807063768618
0.6029093369418133,0.6607297559675861
0.6041271989174559,0.6546244963813651
0.6053450608930987,0.6484932700044697
0.6065629228687416,0.642338061831413
0.6077807848443842,0.6361608568567104
0.608998646820027,0.6299636400748759
0.6102165087956697,0.6237483964804236
0.6114343707713126,0.6175171110678671
0.6126522327469553,0.6112717688317217
0.613870094722598,0.6050143547665014
0.6150879566982408,0.598746175822583
0.6163058186738836,0.5924684240121209
0.6175236806495263,0.5861833654221162
0.6187415426251691,0.5798917824938069
0.6199594046008118,0.5735944576684321
0.6211772665764547,0.5672921733872296
0.6223951285520974,0.5609857120914392
0.6236129905277401,0.5546758562222993
0.6248308525033829,0.5483633882210484
0.6260487144790257,0.5420490905289247
0.6272665764546684,0.5357337455871677
0.6284844384303112,0.5294178719665642
0.6297023004059539,0.5231021747932838
0.6309201623815966,0.5167870272578954
0.6321380243572395,0.5104725816657616
0.6333558863328822,0.5041589903222461
0.634573748308525,0.4978464055327115
0.6357916102841676,0.4915349796025208
0.6370094722598105,0.4852248648370365
0.6382273342354533,0.4789162135416224
0.639445196211096,0.4726091780216409
0.6406630581867387,0.4663039105824552
0.6418809201623816,0.4600005635294277
0.6430987821380243,0.4536992891679222
0.6443166441136671,0.4474002398033013
0.6455345060893097,0.4411035677409278
0.6467523680649526,0.4348094252861644
0.6479702300405954,0.4285196486066893
0.6491880920162381,0.42223111881614
0.6504059539918808,0.4159451505884184
0.6516238159675237,0.4096634240894041
0.6528416779431664,0.4033876194849776
0.6540595399188092,0.3971194169410184
0.6552774018944518,0.3908604966234061
0.6564952638700947,0.3846123102733236
0.6577131258457375,0.3783775477715465
0.6589309878213802,0.3721598112084508
0.7198240866035182,0.2377481364853486
0.7210419485791609,0.2417841284742997
0.7222598105548037,0.2459595305462327
0.7234776725304465,0.2502587099255527
0.7246955345060893,0.2546702003246903
0.725913396481732,0.2591766822646684
0.7271312584573747,0.2637595988199117
0.7283491204330176,0.2684074880677144
0.7295669824086602,0.2731088880853695
0.730784844384303,0.277852336950171
0.7320027063599458,0.2826263727394125
0.7332205683355886,0.2874195335303883
0.7344384303112313,0.2922203574003913
0.7356562922868741,0.2970173824267153
0.7368741542625168,0.301801386741787
0.7380920162381597,0.3065630866979846
0.7393098782138023,0.3112887250963755
0.7405277401894451,0.3159746945432469
0.7417456021650879,0.3206173876448858
0.7429634641407307,0.3252131970075792
0.7441813261163734,0.3297585152376138
0.7453991880920162,0.3342497349412763
0.7466170500676589,0.3386832487248541
0.7478349120433018,0.3430554491946342
0.7490527740189444,0.3473629063060428
0.7502706359945872,0.3516055239512167
0.75148849797023,0.3557791133737961
0.7527063599458726,0.359882856715091
0.7539242219215155,0.3639159361164125
0.7551420838971583,0.3678775337190703
0.756359945872801,0.3717668316643752
0.7575778078484438,0.3755830120936377
0.7587956698240865,0.3793252571481684
0.7600135317997293,0.3829927489692774
0.7612313937753721,0.3865846696982752
0.7624492557510147,0.3901003442513119
0.7636671177266576,0.3935412207280053
0.7648849797023004,0.3969072192998842
0.7661028416779431,0.4001981333078702
0.7673207036535858,0.4034137560928854
0.7685385656292286,0.4065538809958519
0.7697564276048714,0.4096183013576908
0.7709742895805142,0.4126076697627472
0.7721921515561568,0.4155209987563795
0.7734100135317997,0.4183571465959603
0.7746278755074424,0.4211150610898255
0.7758457374830852,0.423793690046312
0.7770635994587279,0.4263919812737561
0.7782814614343707,0.4289088825804943
0.7794993234100135,0.4313433417748626
0.7807171853856563,0.4336943066651976
0.7819350473612989,0.4359626556277615
0.7831529093369417,0.4381444559022204
0.7843707713125845,0.4402392423885628
0.7855886332882273,0.4422494432010457
0.78680649526387,0.444177486453927
0.7880243572395127,0.4460258002614641
0.7892422192151556,0.4477968127379148
0.7904600811907984,0.4494929519975363
0.791677943166441,0.4511166461545859
0.7928958051420838,0.4526678481445318
0.7941136671177266,0.4541491790684763
0.7953315290933693,0.4555732759047992
0.7965493910690121,0.4569381294840836
0.7977672530446548,0.458241730636912
0.7989851150202977,0.459482070193868
0.8002029769959405,0.4606571389855334
0.8014208389715831,0.4617649278424917
0.8026387009472259,0.4628034275953253
0.8038565629228687,0.4637706290746173
0.8050744248985114,0.464662247660761
0.8062922868741542,0.465470096663122
0.8075101488497969,0.4661856792925948
0.8087280108254398,0.4668003261690683
0.8099458728010825,0.4673047436556126
0.8111637347767252,0.4676898194874507
0.812381596752368,0.4679464458049284
0.8135994587280106,0.4680657097576877
0.8148173207036535,0.4680390653131821
0.8160351826792963,0.4678591678145137
0.817253044654939,0.4675188468494001
0.8184709066305818,0.4670128990613912
0.8196887686062246,0.4663378120878723
0.8209066305818673,0.4654907722444827
0.8221244925575101,0.464466037673281
0.8233423545331527,0.463264351503945
0.8245602165087956,0.4618864568661524
0.8257780784844384,0.4603330968895807
0.8269959404600811,0.4586050735501311
0.8282138024357238,0.4567050169091539
0.8294316644113667,0.4546379003977798
0.8306495263870094,0.4524104242613313
0.8318673883626522,0.4500292887451309
0.8330852503382948,0.4475011940945012
0.8343031123139377,0.4448328405547643
0.8355209742895805,0.4420323881720741
0.8367388362652232,0.439103420712116
0.8379566982408659,0.4360532092787586
0.8391745602165088,0.4328890289265745
0.8403924221921515,0.4296181547101378
0.8416102841677943,0.4262478616840216
0.9025033829499324,0.2317130103132446
0.903721244925575,0.2268182687184418
0.9049391069012176,0.2219146522046663
0.9061569688768606,0.2170339163151753
0.9073748308525031,0.2121805591425612
0.908592692828146,0.2073560244698515
0.9098105548037888,0.2025617560800751
0.9110284167794316,0.1977991977562593
0.9122462787550744,0.1930697932814338
0.9134641407307172,0.1883749864386262
0.9146820027063598,0.1837164063136571
0.9158998646820028,0.1790854277191184
0.9171177266576452,0.1744768848442269
0.918335588633288,0.1698877216948554
0.9195534506089308,0.1653148822768776
0.9207713125845736,0.1607553105961665
0.9219891745602165,0.1562059506585962
0.9232070365358592,0.1516637464700397
0.924424898511502,0.147125541883336
0.9256427604871448,0.142589793861618
0.9268606224627874,0.1380555261404732
0.9280784844384302,0.1335210431378692
0.929296346414073,0.1289846492717749
0.9305142083897158,0.124444648960158
0.9317320703653584,0.1198993466209878
0.9329499323410012,0.1153470466722324
0.934167794316644,0.110786462204819
0.9353856562922868,0.1062189156941308
0.9366035182679296,0.1016358840702811
0.9378213802435724,0.0970366662187971
0.9390392422192152,0.092420561025206
0.9402571041948578,0.0877868673750343
0.9414749661705006,0.0831348841538088
0.9426928281461432,0.078463910247057
0.943910690121786,0.0737732445403059
0.9451285520974289,0.069062185919082
0.9463464140730716,0.0643300332689123
0.9475642760487144,0.0595760854753241
0.9487821380243572,0.0547996414238445
0.9499999999999998,0.0499999999999999
