time,alpha
0.2265899864682002,0.0516174249227574
0.227807848443843,0.0509425061861777
0.2290257104194857,0.0504500206240764
0.2302435723951285,0.0501359028670341
0.2314614343707713,0.05
0.232679296346414,0.0500378380927664
0.2338971583220568,0.050244943215128
0.2351150202976995,0.0506168240271183
0.2363328822733423,0.0511477583031398
0.2375507442489851,0.051832229297191
0.2387686062246278,0.0526617244102283
0.2399864682002706,0.0536277310432096
0.2412043301759133,0.0547217640562468
0.2424221921515561,0.0559353228188259
0.2436400541271988,0.0572592410840989
0.2448579161028417,0.0586874466148541
0.2460757780784844,0.0602138671738819
0.2472936400541272,0.0618324305239706
0.2485115020297699,0.0635370644279086
0.2497293640054126,0.0653216966484867
0.2509472259810554,0.0671808188608363
0.2521650879566982,0.0691078611704404
0.253382949932341,0.071096012552037
0.2546008119079837,0.0731389178084001
0.2558186738836265,0.0752302217423042
0.2570365358592692,0.0773635691565228
0.258254397834912,0.0795351918072203
0.2594722598105548,0.0817403639381326
0.2606901217861975,0.0839656288657308
0.2619079837618402,0.086212860578376
0.2631258457374831,0.0884839330644294
0.2643437077131258,0.0907807203122525
0.2655615696887686,0.0931050963102065
0.2667794316644113,0.0954589350466526
0.2679972936400541,0.0978441105099512
0.2692151556156968,0.100258057973941
0.2704330175913396,0.1027181944997865
0.2716508795669823,0.1052268055814669
0.2728687415426252,0.1077834268284699
0.2740866035182679,0.1103875938502847
0.2753044654939107,0.1130388422563995
0.2765223274695534,0.115736707656303
0.2777401894451962,0.1184807256594835
0.2789580514208389,0.1212704038508403
0.2801759133964817,0.1241005093500123
0.2813937753721244,0.1269644288913111
0.2826116373477672,0.1298566081862019
0.28382949932341,0.1327714929461523
0.2850473612990527,0.1357049368357637
0.2862652232746955,0.1386494294116583
0.2874830852503383,0.1416009777165942
0.288700947225981,0.1445622122292716
0.2899188092016238,0.1475357634283888
0.2911366711772665,0.1505253790844971
0.2923545331529093,0.1535346789285743
0.2935723951285521,0.1565678748352162
0.2947902571041948,0.1596343460569338
0.2960081190798376,0.1627434718462373
0.2972259810554803,0.1659045825185029
0.2984438430311231,0.1691303914151849
0.2996617050067658,0.1724326414409625
0.3008795669824086,0.1758206817695163
0.3020974289580514,0.179303861574528
0.3033152909336942,0.1828915312317123
0.3045331529093369,0.1865934935438981
0.3057510148849797,0.1904198301016509
0.3069688768606224,0.1943804698222609
0.3081867388362652,0.1984853416230216
0.3094046008119079,0.2027443744212248
0.3106224627875507,0.2071674971341622
0.3118403247631935,0.2117666610960454
0.3130581867388363,0.2165574980773676
0.314276048714479,0.2215623027300624
0.3154939106901218,0.2268048374263837
0.3167117726657645,0.2323124145046834
0.3179296346414073,0.2381079531462341
0.31914749661705,0.2442133809969273
0.3203653585926928,0.2506489073730869
0.3215832205683355,0.2574264334112556
0.3228010825439784,0.2645503145185827
0.3240189445196211,0.2720336419191706
0.3252368064952638,0.2798582738005684
0.3264546684709066,0.2880060683503243
0.3276725304465493,0.2964590157831388
0.3288903924221921,0.3051927439534312
0.3301082543978348,0.3141717500029755
0.3313261163734776,0.323363571913422
0.3325439783491204,0.3327357476664198
0.3337618403247632,0.3422558152436196
0.3349797023004059,0.3518913126266708
0.3361975642760487,0.3616110393206329
0.3374154262516914,0.3713802300359574
0.3386332882273342,0.3811633319054129
0.3398511502029769,0.3909261475777237
0.3410690121786197,0.4006344797016142
0.3422868741542625,0.4102541309258073
0.3435047361299053,0.419751371882895
0.344722598105548,0.429117628970319
0.3459404600811908,0.4382763074950012
0.3471583220568335,0.4472120234924109
0.3483761840324763,0.4559093929980178
0.349594046008119,0.4643530320472916
0.3508119079837618,0.472527556675702
0.3520297699594046,0.480417582918718
0.3532476319350474,0.48800772681181
0.3544654939106901,0.4952858676449653
0.3556833558863328,0.5022529053096793
0.3569012178619756,0.5088848074728634
0.3581190798376183,0.515190451073653
0.3593369418132611,0.5211787130511835
0.3605548037889038,0.5268584703445898
0.3617726657645467,0.5322385998930073
0.3629905277401894,0.5373279786355712
0.3642083897158322,0.5421354835114166
0.3654262516914749,0.5466669147567612
0.3666441136671177,0.5509362340108473
0.3678619756427604,0.5549759368547701
0.3690798376184032,0.5588033598090492
0.3702976995940459,0.5624358393942005
0.3715155615696888,0.565890712130744
0.3727334235453315,0.5691853145391965
0.3739512855209743,0.5723369831400767
0.375169147496617,0.5753630544539019
0.3763870094722598,0.5782808650011909
0.3776048714479025,0.581107751302461
0.3788227334235453,0.5838610498782308
0.380040595399188,0.5865580972490178
0.3812584573748309,0.5892162299353406
0.3824763193504736,0.5918094286679866
0.3836941813261164,0.5944166745318402
0.3849120433017591,0.5970508156894205
0.3861299052774019,0.5997141947255173
0.3873477672530446,0.6024091542249177
0.3885656292286873,0.6051380367724103
0.3897834912043301,0.6079031849527828
0.3910013531799729,0.6107069413508247
0.3922192151556157,0.6135516485513229
0.3934370771312584,0.6164396491390669
0.3946549391069012,0.6193732856988442
0.3958728010825439,0.6223549008154435
0.3970906630581867,0.6253868370736527
0.3983085250338294,0.6284655915497503
0.3995263870094722,0.6315825459149769
0.4007442489851149,0.6347392117192753
0.4019621109607578,0.6379331629302373
0.4031799729364005,0.6411619735154557
0.4043978349120433,0.6444232174425236
0.405615696887686,0.6477144686790335
0.4068335588633288,0.6510333011925774
0.4080514208389715,0.6543772889507482
0.4092692828146143,0.657744005921139
0.410487144790257,0.6611310260713417
0.4117050067658999,0.6645359233689494
0.4129228687415426,0.6679562717815545
0.4141407307171854,0.6713916059618391
0.4153585926928281,0.674851964028978
0.4762516914749661,0.7477255591367806
0.4774695534506089,0.7473111136646847
0.4786874154262516,0.7468303922710345
0.4799052774018943,0.7462841167043481
0.4811231393775372,0.7456730087131443
0.4823410013531799,0.7449977900459405
0.4835588633288227,0.744259182451255
0.4847767253044654,0.7434579076776061
0.4859945872801082,0.7425946874735118
0.4872124492557509,0.7416702435874902
0.4884303112313937,0.7406837660322027
0.4896481732070364,0.7396423987072153
0.4908660351826793,0.7385420094702635
0.492083897158322,0.7373777059670775
0.4933017591339647,0.7361430108446492
0.4945196211096074,0.734830092012542
0.4957374830852503,0.7334322264564893
0.496955345060893,0.7319210646466388
0.4981732070365358,0.7302682570531372
0.4993910690121785,0.7284452449344004
0.5006089309878213,0.726411130162818
0.5018267929634641,0.7241169980102198
0.5030446549391069,0.72151514742313
0.5042625169147495,0.7185578773480744
0.5054803788903924,0.7152027204229289
0.5066982408660351,0.7113953006685201
0.5079161028416779,0.7071075608193947
0.5091339648173207,0.7023186197414648
0.5103518267929633,0.6970075963006461
0.5115696887686062,0.6911692804092147
0.512787550744249,0.6847768706141273
0.5140054127198916,0.6778472249405767
0.5152232746955344,0.6704001468350017
0.5164411366711772,0.662455439743841
0.51765899864682,0.6540329071135329
0.5188768606224627,0.6451523523905168
0.5200947225981054,0.6358395645259665
0.5213125845737483,0.6261193939442691
0.5225304465493911,0.616024094473833
0.5237483085250337,0.6055939103628137
0.5249661705006765,0.5948690858593699
0.5261840324763193,0.5838898652116583
0.5274018944519621,0.5726964926678366
0.5286197564276048,0.561328281305759
0.5298376184032475,0.5498273064679794
0.5310554803788904,0.5382435196958998
0.5322733423545332,0.5266061882565715
0.5334912043301758,0.5149445794170421
0.5347090663058186,0.5032879604443619
0.5359269282814614,0.4916655986055797
0.5371447902571042,0.4801067611677455
0.5383626522327469,0.4686390264370134
0.5395805142083896,0.4572829361792893
0.5407983761840325,0.44605811509706
0.5420162381596753,0.4349842084840873
0.5432341001353179,0.4240808616341289
0.5444519621109607,0.4133677198409447
0.5456698240866035,0.4028644283982925
0.5468876860622462,0.3925813400632503
0.548105548037889,0.3825393807408929
0.5493234100135317,0.3727733279375245
0.5505412719891746,0.3632834863098954
0.5517591339648172,0.3540701605147585
0.55297699594046,0.3451336552088651
0.5541948579161028,0.3364742750489649
0.5554127198917456,0.3280923246918097
0.5566305818673883,0.3199881087941519
0.5578484438430311,0.3121619320127423
0.5590663058186738,0.3046117945450095
0.5602841677943167,0.2973266358989581
0.5615020297699593,0.2903003608357618
0.5627198917456021,0.2835260488272046
0.5639377537212449,0.2769967793450734
0.5651556156968877,0.2707056318611534
0.5663734776725304,0.2646456858472327
0.5675913396481732,0.2588100207750965
0.5688092016238159,0.2531917161165311
0.5700270635994586,0.2477838513433229
0.5712449255751014,0.2425795059272571
0.5724627875507442,0.2375717593401217
0.573680649526387,0.2327536910537014
0.5748985115020296,0.2281183805397831
0.5761163734776725,0.2236616000047509
0.5773342354533153,0.2193713286253045
0.578552097428958,0.2152378024747173
0.5797699594046007,0.2112544706218702
0.5809878213802435,0.2074147821356427
0.5822056833558863,0.2037121860849151
0.5834235453315291,0.2001401315385676
0.5846414073071717,0.1966920675654792
0.5858592692828146,0.1933614432345306
0.5870771312584574,0.1901417076146022
0.5882949932341001,0.1870263097745728
0.5895128552097428,0.1840170297814793
0.5907307171853856,0.181099005010629
0.5919485791610284,0.1782705798888454
0.5931664411366712,0.175532340479703
0.5943843031123138,0.1728848728467747
0.5956021650879567,0.170328763053634
0.5968200270635995,0.1678645971638562
0.5980378890392422,0.1654929612410134
0.5992557510148849,0.1632144413486799
0.6004736129905276,0.1610296235504295
0.6016914749661705,0.1589380823974074
0.6029093369418133,0.1569365773982664
0.6041271989174559,0.1550412510535556
0.6053450608930987,0.1532527997287901
0.6065629228687416,0.1515719197894858
0.6077807848443842,0.1499993076011587
0.608998646820027,0.148535659529323
0.6102165087956697,0.1471816719394944
0.6114343707713126,0.145938041197189
0.6126522327469553,0.144805463667921
0.613870094722598,0.1437846357172071
0.6150879566982408,0.1428746008104009
0.6163058186738836,0.142073585522674
0.6175236806495263,0.1413825725823949
0.6187415426251691,0.1407991527489186
0.6199594046008118,0.1403209167815989
0.6211772665764547,0.1399454554397914
0.6223951285520974,0.1396703594828498
0.6236129905277401,0.1394932196701292
0.6248308525033829,0.1394116267609845
0.6260487144790257,0.1394231715147702
0.6272665764546684,0.1395254446908406
0.6284844384303112,0.1397181788657727
0.6297023004059539,0.139996152417425
0.6309201623815966,0.1403544580109601
0.6321380243572395,0.1407900801863708
0.6333558863328822,0.1413000034836473
0.634573748308525,0.1418812124427822
0.6357916102841676,0.1425306916037659
0.6370094722598105,0.143245425506591
0.6382273342354533,0.1440223986912483
0.639445196211096,0.1448585956977299
0.6406630581867387,0.1457510010660266
0.6418809201623816,0.1466965993361306
0.6430987821380243,0.1476923750480332
0.6443166441136671,0.1487353127417254
0.6455345060893097,0.1498223969571992
0.6467523680649526,0.150950612234446
0.6479702300405954,0.1521220659450239
0.6491880920162381,0.1533259596309683
0.6504059539918808,0.1545635032663991
0.6516238159675237,0.1558369148383275
0.6528416779431664,0.1571484123337662
0.6540595399188092,0.1585002137397265
0.6552774018944518,0.1598945370432202
0.6564952638700947,0.1613329498575672
0.6577131258457375,0.1628194966556134
0.6589309878213802,0.1643601074778561
0.6601488497970229,0.165954897746208
0.6613667117726657,0.1676039828825812
0.6625845737483085,0.1693074783088893
0.6638024357239513,0.1710654994470444
0.6650202976995939,0.1728781617189598
0.6662381596752367,0.1747487342129482
0.6674560216508796,0.1766681862830103
0.6686738836265222,0.1786296267248695
0.669891745602165,0.18063217016518
0.6711096075778078,0.1826749312305948
0.6723274695534506,0.184757024547768
0.6735453315290933,0.1868775647433527
0.674763193504736,0.1890356664440023
0.6759810554803788,0.1912737103603769
0.6771989174560217,0.1935215738998325
0.6784167794316643,0.1958190846709807
0.6796346414073071,0.1982241485222006
0.6808525033829499,0.200794671301872
0.6820703653585927,0.2035885588583745
0.6832882273342354,0.2066637170400874
0.6845060893098781,0.2100775237091018
0.6857239512855209,0.2139146505156048
0.6869418132611638,0.218275597260944
0.6881596752368064,0.2232382458539402
0.6893775372124492,0.2288799185902865
0.690595399188092,0.2352678074948033
0.6918132611637346,0.2424640995282387
0.6930311231393775,0.2504903295782969
0.6942489851150202,0.2593680325326808
0.695466847090663,0.2691048985982973
0.6966847090663058,0.279694435082774
0.6979025710419485,0.2911024755995994
0.6991204330175913,0.3032942678642266
0.7003382949932341,0.3162297223443151
0.7015561569688767,0.3298588365249409
0.7027740189445196,0.3441249115328363
0.7039918809201623,0.358970867387532
0.7052097428958051,0.3743396241085619
0.7064276048714478,0.3901741017154584
0.7076454668470906,0.4064179086413977
0.7088633288227334,0.4230169126194905
0.7100811907983761,0.4398993958033868
0.7112990527740188,0.4570106816048677
0.7125169147496617,0.4742960934357147
0.7137347767253044,0.4917009547077071
0.7149526387009472,0.5091705888326259
0.7161705006765899,0.5266541623983235
0.7173883626522327,0.5440990451176206
0.7186062246278755,0.5614491631678866
0.7198240866035182,0.5786675074108177
0.7807171853856563,0.9472179953901316
0.7819350473612989,0.9459908112541956
0.7831529093369417,0.9445503709258734
0.7843707713125845,0.9429056546366794
0.7855886332882273,0.9410695560521468
0.78680649526387,0.9390549688378056
0.7880243572395127,0.9368747866591876
0.7892422192151556,0.9345419031818244
0.7904600811907984,0.9320692120712472
0.791677943166441,0.9294696069929882
0.7928958051420838,0.9267491203102702
0.7941136671177266,0.923918539377926
0.7953315290933693,0.9210143470685236
0.7965493910690121,0.9180330710241889
0.7977672530446548,0.9149712388870468
0.7989851150202977,0.9118253782992238
0.8002029769959405,0.9085920169028452
0.8014208389715831,0.905267682340037
0.8026387009472259,0.9018489022529248
0.8038565629228687,0.8983322042836335
0.8050744248985114,0.8947074842314048
0.8062922868741542,0.890954018653949
0.8075101488497969,0.8870521354283423
0.8087280108254398,0.8829820140763303
0.8099458728010825,0.8787242293777904
0.8111637347767252,0.8742605519739436
0.812381596752368,0.86957297534846
0.8135994587280106,0.8646452373635316
0.8148173207036535,0.85946308336477
0.8160351826792963,0.8540162786129212
0.817253044654939,0.8482954351359362
0.8184709066305818,0.8422973683428157
0.8196887686062246,0.836023623359214
0.8209066305818673,0.8294771144193418
0.8221244925575101,0.8226524627951444
0.8233423545331527,0.8155619015012202
0.8245602165087956,0.8082176635521662
0.8257780784844384,0.8006319819625819
0.8269959404600811,0.7928169735350878
0.8282138024357238,0.7847888437098743
0.8294316644113667,0.7765739787673421
0.8306495263870094,0.7681957300853585
0.8318673883626522,0.7596774490417891
0.8330852503382948,0.7510424870144993
0.8343031123139377,0.7423141953813546
0.8355209742895805,0.7335175693981543
0.8367388362652232,0.724664861234888
0.8379566982408659,0.7157773399730418
0.8391745602165088,0.7068762837412778
0.8403924221921515,0.6979829706682613
0.8416102841677943,0.6891186788826545
0.8428281461434369,0.6802957011540305
0.8440460081190797,0.6715640877554948
0.8452638700947226,0.6629543240790352
0.8464817320703653,0.6544956901907496
0.847699594046008,0.6462174661567326
0.8489174560216508,0.63814893204308
0.8501353179972936,0.630319367915887
0.8513531799729364,0.6227443668546295
0.852571041948579,0.6154637513536303
0.8537889039242218,0.6084908860955635
0.8550067658998647,0.6018210858752658
0.8562246278755073,0.5954496654875765
0.8574424898511501,0.5893719397273307
0.8586603518267929,0.5835832233893673
0.8598782138024357,0.5780736667888725
0.8610960757780785,0.5728243409688536
0.8623139377537211,0.5678414228045044
0.8635317997293639,0.5631004009273908
0.8647496617050068,0.55857676396908
0.8659675236806494,0.5542460005611385
0.8671853856562922,0.5500835993351322
0.8684032476319349,0.5460650489226282
0.8696211096075778,0.5421658379551917
0.8708389715832205,0.5383614550643903
0.8720568335588632,0.5346273888817896
0.873274695534506,0.530939128038957
0.8744925575101488,0.5272789640815482
0.8757104194857915,0.5236646934272174
0.8769282814614343,0.5199674436698443
0.878146143437077,0.5161866942540637
0.8793640054127198,0.5123219246245118
0.8805818673883626,0.5083726142258245
0.8817997293640053,0.5043382425026387
0.8830175913396481,0.5002182888995903
0.8842354533152909,0.4960122328613147
0.8854533152909336,0.4917195538324477
0.8866711772665764,0.487339731257627
0.8878890392422191,0.4828722445814871
0.8891069012178618,0.4783165732486646
0.8903247631935047,0.473727447216031
0.8915426251691474,0.4690546261209899
0.8927604871447902,0.4643158766381348
0.893978349120433,0.4595314756050751
0.8951962110960757,0.45472169985942
0.8964140730717185,0.4499068262387796
0.8976319350473612,0.445107131580763
0.8988497970230039,0.4403428927229796
0.9000676589986468,0.4356343865030375
0.9012855209742896,0.4310018897585483
0.9025033829499324,0.4264656793271202
0.903721244925575,0.4220460320463631
0.9049391069012176,0.4177412701920269
0.9061569688768606,0.413628328885271
0.9073748308525031,0.4097101852174912
0.908592692828146,0.4059814030168494
0.9098105548037888,0.4024365461115093
0.9110284167794316,0.3990701783296316
0.9122462787550744,0.3958768634993806
0.9134641407307172,0.3928511654489179
0.9146820027063598,0.389990539034677
0.9158998646820028,0.3872618260582293
0.9171177266576452,0.3846454729945043
0.918335588633288,0.3821301040984405
0.9195534506089308,0.379704343624977
0.9207713125845736,0.3773568158290543
0.9219891745602165,0.3750761449656108
0.9232070365358592,0.372850955289587
0.924424898511502,0.3706701343496117
0.9256427604871448,0.3685275806595243
0.9268606224627874,0.3664179960633148
0.9280784844384302,0.3643352726520534
0.929296346414073,0.362273302516809
0.9305142083897158,0.3602259777486493
0.9317320703653584,0.358187190438645
0.9329499323410012,0.3561508326778639
0.934167794316644,0.354112066749384
0.9353856562922868,0.3520744828173508
0.9366035182679296,0.3500120964501646
0.9378213802435724,0.3479234380517713
0.9390392422192152,0.3458070380261142
0.9402571041948578,0.3436614267771381
0.9414749661705006,0.3414851347087865
0.9426928281461432,0.3392766922250045
0.943910690121786,0.3370346297297363
0.9451285520974289,0.3347574776269258
0.9463464140730716,0.3324437663205178
0.9475642760487144,0.3300920262144568
0.9487821380243572,0.3277007877126864
0.9499999999999998,0.3252685812191511
