CD_act,CD_pred,Error,V_pred
0.03764906899999998,0.03657673829815315,2.848226344844882,41.42143195752789
0.03778264349339627,0.03762912303563963,0.40632534826070327,41.400769726436096
0.037937996540541474,0.038326617870816385,1.0243591272923969,41.37784510595123
0.03810363227696087,0.03871046750762686,1.592591557296002,41.35241810602501
0.038262078495196965,0.038854586420098654,1.5485513286374823,41.32423322202816
0.038402108764631564,0.038831584068300555,1.1183638541864116,41.29302279643687
0.038517997161851565,0.03870857798510782,0.4947838343085238,41.25851207549012
0.038616366930981964,0.03854847798995793,0.1758035424341387,41.220426159401974
0.03869127170409817,0.038406238542231394,0.7366859483106195,41.17849887556543
0.038751238717236555,0.03832168209533204,1.1084977825843068,41.13248333410256
0.038807684691640656,0.0383148200215832,1.2700182295689022,41.08216356176507
0.038844850930523256,0.03838678101283844,1.1792294389392963,41.02736620125313
0.038870330912643455,0.038525039979802056,0.8883148785571202,40.967970910027915
0.038893282461391655,0.0387098182947357,0.4717117071259651,40.90391794948272
0.03891923436511116,0.03891906297928121,0.00044036279939041603,40.83521169732159
0.03893911342525116,0.039130667437987196,0.49193213683139325,40.76191957301129
0.03895076693919406,0.039321862434175875,0.952729622913794,40.68416712991862
0.03895903940036546,0.0394672578292384,1.304494250102518,40.602131609794014
0.03896603722068006,0.039539597140055574,1.4719482921171023,40.516037608031255
0.03901258491246396,0.039518895372378925,1.29781315709025,40.42615904161747
0.03918783252047006,0.03940466238882023,0.5533091635953802,40.332830769931526
0.03945152927925165,0.03921938168832809,0.5884374957440577,40.2364707210419
0.03963982937692755,0.03904054448989836,1.5118250922089154,40.13760950573926
0.03967189262120045,0.03897043348193448,1.7681514364936528,40.03692023312605
0.03959185918739715,0.03901855659173844,1.4480315080561,39.93523815390892
0.03944534628236095,0.03913058225643199,0.7979750606720308,39.8335595887911
0.03924949483205565,0.03925514063226621,0.01438438949270765,39.733013420732945
0.03902456368273666,0.03934746475272907,0.8274303144489921,39.63480572766136
0.03881088385526596,0.03933972932019537,1.3626215442595555,39.540146467126576
0.038614933731091164,0.03913238817837401,1.3400371236846385,39.45017299204777
0.038435676784313165,0.0387803294940777,0.8966999896960226,39.36588589100386
0.038277959226852766,0.038496250332883626,0.5702788509104332,39.288108019627536
0.03814922755847577,0.038158057226504734,0.02314507683130973,39.21747004905025
0.03803566284682297,0.03779349957861818,0.6366742422237441,39.15441885080307
0.037931657910705574,0.037566034066919586,0.9639015638248618,39.09924100654332
0.037848132911132974,0.03750186855311452,0.9148783080831998,39.05209312537022
0.037784912946073175,0.03753358971708684,0.6651417441268805,39.01303236687859
0.037728736342778076,0.03760016461385942,0.3407793140765139,38.982043067230705
0.037687059351891976,0.03766980116440465,0.04579340437835737,38.95905755532605
0.03767357326427428,0.03772998646610892,0.14974210553088385,38.94397072648563
0.03767742284514738,0.03777716909998275,0.2647374669051164,38.93664879827601
0.03768613546296578,0.03781127727847205,0.33206327464710717,38.9369331612224
0.03770896601459988,0.037833364619309154,0.32989131725624554,38.944640562177725
0.03773948960071457,0.037844722847059475,0.27884120177108457,38.959561102701144
0.03775902615933777,0.03784660225025671,0.23193418852853676,38.98145567093512
0.037758919541654876,0.03784016716441302,0.21517464944544426,39.01005435884485
0.03776021932580077,0.03782653862212509,0.17563270952454424,39.045057037230286
0.03777952673947287,0.03780687062758761,0.07237752951037128,39.086136497508555
0.03781907239337537,0.03778244392354284,0.09685184621013326,39.132943450388126
0.03785356881266637,0.03775477462508578,0.260990418286614,39.18511138175828
0.03785988445995287,0.03772573799053311,0.3543235045042413,39.24225817040758
0.03783641853436017,0.03769770441904784,0.3666153422696826,39.303980970854745
0.03780757030441637,0.037673676144381836,0.354146428761375,39.369841650609885
0.037768696599934974,0.0376573980862833,0.29468455009343414,39.43934229896003
0.03771082233142178,0.037653394226781774,0.152285474273926,39.51189375721387
0.03759872595122908,0.03766685393024021,0.1811975732887917,39.58678388522419
0.03751674427615608,0.037703270259578286,0.4971806243345908,39.663154979893065
0.03755276963361918,0.03776773616576869,0.5724385557891309,39.73999993751707
0.03769486832482418,0.037863868827563305,0.4483382228127518,39.81618358723011
0.03788960637200997,0.03799248914774203,0.27153297588243797,39.89048957676598
0.03813770402047207,0.038150417875172773,0.033336707143877514,39.96168610612698
0.038402419546123764,0.03832994404082674,0.18872640357979054,40.028598241258265
0.03865112277755976,0.038519463436758515,0.34063522956100756,40.09017259263787
0.03885605349815806,0.038705342225211936,0.3878707675581778,40.14552241091991
0.03900886756822126,0.0388744267279159,0.3446417409329831,40.19394651754107
0.03910428844838896,0.03901627616308272,0.22507067331603978,40.234921818492296
0.039151148045254255,0.03912444720617172,0.06819937706979627,40.26807439038015
0.03916920278171506,0.0391967783275748,0.07040109040108944,40.293137120286026
0.03916617898543496,0.039235093704845535,0.17595466597904252,40.30990253611169
0.03915294738002396,0.03924478444875851,0.23455978382206272,40.318178416963235
0.03915005177694316,0.03923442292545693,0.2155071185971192,40.31775186892239
0.03917193466270146,0.03921520649261455,0.11046640990721732,40.30836546331632
0.03920731576001626,0.03919987823980215,0.018969725598230666,40.289707115756826
0.03924174007885235,0.03920094704096558,0.10395318302604528,40.26141371068925
0.03928204760647945,0.03922839087325399,0.1365935242556148,40.22308698151556
0.03933988803414625,0.03928732178302014,0.13362074411722635,40.174318778784084
0.03942093110177765,0.03937626026595852,0.113317556360589,40.11472164901262
0.03951922748904055,0.039486807893376774,0.08203499340356449,40.04395980287329
0.03961175578295655,0.03960537803972497,0.01610063251557863,39.96177536376553
0.03968511913329295,0.03971675290710843,0.07971192856755632,39.86800549508061
0.039754839884854246,0.03980794617034901,0.13358445323533125,39.762587619148526
0.039817524414513944,0.039870578761775195,0.13324371125873505,39.645552149132364
0.03986365631604964,0.039901274817378554,0.09436791505190249,39.51700440593629
0.03989153009861524,0.03990116664041059,0.024156861798789665,39.377099193463096
0.03991204304775545,0.039876113279206954,0.09002237371186972,39.22601275976507
0.03992942457780854,0.039838638082721554,0.22736740147626333,39.06391792131286
0.039956867416516745,0.03981127655892272,0.3643700495245593,38.8909692372255
0.03999598403672754,0.03982875454438012,0.4181157093018664,38.707305545283276
0.040027219598788244,0.03993203186185469,0.23780751670404326,38.513074674583635
0.04005305406798544,0.040140305848212404,0.2178405174268685,38.308477254653226
0.04007201696371965,0.04039532527385548,0.8068181604847879,38.093813947982625
0.04010879671997385,0.04054758540232197,1.0939961261156752,37.869510350747106
0.04022425508039035,0.04048636478535023,0.6516210292422946,37.63609833482078
0.04048162749894494,0.04029099906369512,0.47090111496823794,37.394159109296204
0.04077593792087983,0.04021461990935743,1.3765912941391087,37.14427192862487
0.04097030110449083,0.04045837500263301,1.2495053442546227,36.88703378622075
0.04102751172090253,0.040913946881032635,0.2768016755255324,36.62318744266582
0.04097896286727343,0.04128214296792153,0.7398432742919085,36.35381247589207
0.04081731186226743,0.04137864827291188,1.375241006900698,36.080442000929885
0.04059196184429114,0.041098555978726796,1.2480158913701376,35.804954576704425
0.04035798616738614,0.040358306187879604,0.0007929545645286592,35.52922307962509
0.040121666687474244,0.0395407957392216,1.4477737247989049,35.25472015751164
0.03987046660340164,0.039292659729460014,1.4492102128855715,34.98237754928581
0.03964385108414295,0.03952617607001692,0.29683043122190483,34.71281421361178
0.03947087337451645,0.03979955760941341,0.8327260250318325,34.446719464176695
0.039344247062841155,0.03985060087228957,1.2869830972738074,34.18504984758485
0.03924169984393655,0.03961892197775218,0.9612787807761477,33.92891369422536
0.03915961314855626,0.039197929803922796,0.09784737970004193,33.67931361118674
0.03910183286115606,0.03880473949636282,0.7597939611889047,33.43698329041077
0.03906528019571226,0.03863752435181473,1.0949770275664883,33.20240428777717
0.039045349750223356,0.038728662978199116,0.8110742356006893,32.97593591845599
0.03902266991146976,0.03896150678867379,0.1567374117012595,32.75795163561529
0.03899621663672076,0.03918556396871988,0.4855530826568014,32.54891524130049
0.03895464917791336,0.039303510048709585,0.8955564436042325,32.349384225125426
0.038909606161965656,0.03928594246690251,0.9672066670896355,32.159961894935726
0.03886450844893206,0.03914935258905613,0.7329158440234912,31.9812307418222
0.03883439960947216,0.03893624825279185,0.2622639833341179,31.813694429930226
0.03881358759533136,0.03870336975495222,0.28396715482284995,31.657743996567575
0.038804587148377055,0.038511102129804145,0.7563152713124143,31.513651959254165
0.03880543060791966,0.03841201431773763,1.0138176126867688,31.38158957359407
0.03881540074393476,0.03844056719737944,0.9656825367541538,31.26165831963613
0.038829383912674056,0.038604309937021554,0.5796485881895167,31.15392601598122
0.03884924156442566,0.038875354683910734,0.0672165489814547,31.058459380712517
0.038867409615792756,0.03918512136853478,0.8174245618183232,30.975347126761292
0.038867582780460055,0.03943117988642198,1.4500441386986986,30.90470999150058
0.03885255010366756,0.0395007709427416,1.6684125941397276,30.846696087008002
0.03884593059207326,0.03930778366444647,1.188935534131479,30.801461541598986
0.03886075099414616,0.038853097622231804,0.019694348973105673,30.769137656916435
0.03887899451918926,0.03828695166639209,1.522783343856702,30.7497868663004
0.03880050601209086,0.03784076620010829,2.473523957866689,30.74335082394019
0.03842067531123786,0.037637287378313136,2.038974918006165,30.749595161528276
0.037760532966113175,0.037629172835930556,0.3478767905646434,30.7680569149976
0.03719601406042119,0.037704630244175294,1.3673943206062609,30.798002186035195
0.03699829020844859,0.03778404606160412,2.123762608295081,30.83840267668146
0.037122343221523385,0.037839480785017546,1.931821919792949,30.887939345521374
0.03741826179878608,0.0378796482751146,1.2330516014067967,30.945038617672036
0.03783572030699437,0.03793537031250062,0.26337546820227054,31.00794109697981
0.03831571796547357,0.038051648017174956,0.6891948326182126,31.074795654214544
0.03880965519261296,0.03828102985781578,1.3620974785104496,31.143765397782676
0.03928924952469055,0.03866913415482078,1.5783334560261117,31.213128894085724
0.039753293995420845,0.039223330047277294,1.3331321630972197,31.281361455038674
0.04017189461348574,0.03987683830998952,0.7344844108925159,31.34718675236613
0.04051499938592134,0.0405060400372775,0.02211365859467878,31.409596261802076
0.04078314204030813,0.04102030093984527,0.5815120848284245,31.467840532644967
0.04099917176233843,0.04140119287646198,0.9805591109351317,31.521400307158483
0.04117411650922513,0.0416439327031339,1.1410474194473748,31.569946691879924
0.04130965577687172,0.041741987130635545,1.0465624697988327,31.613298562016908
0.04140849719042492,0.04171610986181848,0.74287330443059,31.651383225694648
0.041491910945878924,0.04160288209983237,0.26745250200261145,31.68420402859814
0.04156177509983852,0.041444374665272385,0.28247213764118756,31.711816612908642
0.04162550138428212,0.041299273205267883,0.7837219208545635,31.734314159961507
0.04165160742618512,0.04124005509170882,0.9880827173492774,31.751821098313737
0.041611108859517625,0.041305571213678796,0.7342694155792568,31.764494286743602
0.041566878708238726,0.041458084481551014,0.26173297122294903,31.7725304024369
0.04155797802519262,0.041620900360833823,0.15140855891270388,31.776178025028738
0.041612232761390325,0.04174453912439626,0.3179506463029694,31.77575260588261
0.04173959066520412,0.04181866433189804,0.18944523756396198,31.771652110036122
0.041870437902979715,0.04185040203970665,0.04785205093744641,31.76437064884833
0.04194290382944472,0.04184856825804326,0.22491425912010773,31.75450700117889
0.041941932133206114,0.04181876076951713,0.29367117208095944,31.742764754879733
0.041840752104698516,0.041762970481138265,0.18589920029548546,31.729941162108968
0.04166667399653422,0.041680082972901114,0.032181537619277875,31.71690296496307
0.04147590727256442,0.04156630733054803,0.21795800002524943,31.704549552312372
0.04121483039830352,0.041415642010401564,0.48723144110355676,31.693766686726775
0.040865037650360134,0.04122100251065344,0.8710743480501163,31.68537708768904
0.04056505484245674,0.040977094853521016,1.0157511500095942,31.680096386147188
0.04038368042123324,0.04068626096876932,0.7492644166651601,31.67850333066518
0.04029527984950124,0.040367167372601584,0.1784018459949651,31.68103104091449
0.04029008403560714,0.04006211866913374,0.5658101042229847,31.68798186237398
0.040355128464919635,0.03983428073317042,1.2906605716841741,31.699563151724192
0.040444264157346435,0.03974872210052153,1.7197545098581444,31.715936690179163
0.04047969830230984,0.03984282044406484,1.5733265932188423,31.737271662093992
0.040436062200820536,0.0401000451804067,0.8309835382709935,31.763790743878708
0.04034206420810254,0.04044091411163089,0.24502936443321802,31.795800493029805
0.040208001738434244,0.040743746414432125,1.3324329805869708,31.833700107617073
0.039981205499590645,0.04088905895209792,2.270700548327814,31.877965959682534
0.03975520259818405,0.040784558073502036,2.58923463608511,31.929112657083188
0.039642741145088554,0.04036393159464156,1.8192244752034576,31.987634672609765
0.03962418099230945,0.03964286523613591,0.04715364042498033,32.05393577247937
0.03961401714032075,0.038812309817999296,2.023797080416373,32.12825626230446
0.03959690060006025,0.03818166667096801,3.574102789979684,32.21060971088481
0.03958008178770535,0.03808480297547127,3.7778568024550054,32.30074041065491
0.03957157706508175,0.03880896987079232,1.9271589632002828,32.39810986651721
0.03955776417318915,0.04063022243083101,2.711119498428912,32.50191541701527
0.039532479601343554,0.04244663484231416,7.371546815068908,32.611137965682396
